osmid,y,x,street_count,geometry
1116457119,22.5575683,113.9832554,3,POINT (113.9832554 22.5575683)
1117085027,22.5512619,113.9806602,3,POINT (113.9806602 22.5512619)
1722812836,22.5573462,113.9928034,3,POINT (113.9928034 22.5573462)
1722822874,22.5562673,113.9830056,3,POINT (113.9830056 22.5562673)
1722822889,22.5558824,113.9829062,3,POINT (113.9829062 22.5558824)
1722822896,22.5538608,113.9829497,5,POINT (113.9829497 22.5538608)
1722822969,22.555983,113.9831472,3,POINT (113.9831472 22.555983)
1722822985,22.5503784,113.9800614,3,POINT (113.9800614 22.5503784)
1722822989,22.5553121,113.9832009,3,POINT (113.9832009 22.5553121)
1722823003,22.5539667,113.9827962,4,POINT (113.9827962 22.5539667)
2367037724,22.558939,113.9832,3,POINT (113.9832 22.558939)
2367043445,22.5577881,113.9819344,3,POINT (113.9819344 22.5577881)
2367043460,22.5568945,113.9830508,3,POINT (113.9830508 22.5568945)
2367043467,22.5589563,113.9868792,3,POINT (113.9868792 22.5589563)
2367043526,22.5580698,113.9835684,3,POINT (113.9835684 22.5580698)
2367043550,22.558337,113.98504,3,POINT (113.98504 22.558337)
2367048480,22.5576908,113.9884545,3,POINT (113.9884545 22.5576908)
2367048494,22.5584389,113.9881362,3,POINT (113.9881362 22.5584389)
2367048545,22.5570972,113.9862657,3,POINT (113.9862657 22.5570972)
2367048558,22.5576099,113.9850471,3,POINT (113.9850471 22.5576099)
2367048567,22.5574655,113.9881368,3,POINT (113.9881368 22.5574655)
2367048614,22.5567081,113.9902466,3,POINT (113.9902466 22.5567081)
2367048627,22.5570331,113.9900641,3,POINT (113.9900641 22.5570331)
2367048642,22.5573925,113.9902064,3,POINT (113.9902064 22.5573925)
2367048717,22.5571828,113.9864199,3,POINT (113.9864199 22.5571828)
2367048723,22.5574237,113.9904244,3,POINT (113.9904244 22.5574237)
2367048904,22.5586229,113.988163,3,POINT (113.988163 22.5586229)
2528997038,22.5572056,113.9923696,3,POINT (113.9923696 22.5572056)
2528997078,22.5563913,113.9895007,3,POINT (113.9895007 22.5563913)
2528997124,22.5576881,113.9913407,3,POINT (113.9913407 22.5576881)
2528997162,22.5566335,113.9904989,4,POINT (113.9904989 22.5566335)
2756922851,22.5553523,113.9810333,3,POINT (113.9810333 22.5553523)
2756922926,22.5542306,113.9824285,3,POINT (113.9824285 22.5542306)
2756922928,22.5557018,113.982574,3,POINT (113.982574 22.5557018)
4899192440,22.5555128,113.9839725,3,POINT (113.9839725 22.5555128)
4899192474,22.5574303,113.9804234,3,POINT (113.9804234 22.5574303)
5187499061,22.5561916,113.9952598,3,POINT (113.9952598 22.5561916)
5717328752,22.5584752,113.9856207,3,POINT (113.9856207 22.5584752)
7510401557,22.5556589,113.9832097,3,POINT (113.9832097 22.5556589)
7510401564,22.5554883,113.9837844,3,POINT (113.9837844 22.5554883)
7510804333,22.5537194,113.9834621,3,POINT (113.9834621 22.5537194)
7517333525,22.557135,113.9881575,3,POINT (113.9881575 22.557135)
7517333578,22.5577838,113.9892258,3,POINT (113.9892258 22.5577838)
7517355789,22.5577032,113.989508,3,POINT (113.989508 22.5577032)
7517355907,22.5567752,113.9863156,1,POINT (113.9863156 22.5567752)
7517355910,22.5565877,113.9861982,3,POINT (113.9861982 22.5565877)
7517355911,22.5566441,113.9864642,1,POINT (113.9864642 22.5566441)
7517355918,22.5564333,113.9850312,3,POINT (113.9850312 22.5564333)
7517355919,22.5576524,113.9848702,1,POINT (113.9848702 22.5576524)
7517355936,22.5561505,113.9851595,3,POINT (113.9851595 22.5561505)
10241989444,22.5563058,113.9831684,3,POINT (113.9831684 22.5563058)
