osmid,y,x,street_count,highway,geometry
598512061,22.5031277,114.1070249,3,,POINT (114.1070249 22.5031277)
1362224339,22.5078788,114.1022536,3,,POINT (114.1022536 22.5078788)
1362226350,22.5036543,114.100074,3,,POINT (114.100074 22.5036543)
1362226357,22.5050682,114.1001754,3,,POINT (114.1001754 22.5050682)
1381151862,22.5006948,114.110507,3,bus_stop,POINT (114.110507 22.5006948)
1381152017,22.5017651,114.1165799,3,,POINT (114.1165799 22.5017651)
1652496965,22.5006831,114.1103197,3,,POINT (114.1103197 22.5006831)
3971771863,22.5015822,114.1052661,3,,POINT (114.1052661 22.5015822)
4427383322,22.5004877,114.1067666,3,,POINT (114.1067666 22.5004877)
4427383330,22.5000347,114.1064016,1,,POINT (114.1064016 22.5000347)
4427388574,22.5006611,114.1090477,3,,POINT (114.1090477 22.5006611)
4427388575,22.500093,114.1090431,1,,POINT (114.1090431 22.500093)
4449730322,22.5044293,114.1185844,1,,POINT (114.1185844 22.5044293)
6502331583,22.5019146,114.1050935,3,,POINT (114.1050935 22.5019146)
6739112282,22.502371,114.1157752,3,,POINT (114.1157752 22.502371)
7572497227,22.501641,114.1176839,1,,POINT (114.1176839 22.501641)
7572497228,22.5011536,114.1173822,3,,POINT (114.1173822 22.5011536)
7649330589,22.5044727,114.1107166,3,,POINT (114.1107166 22.5044727)
7649330606,22.5028392,114.1103916,3,,POINT (114.1103916 22.5028392)
7874627976,22.5001854,114.1044119,3,,POINT (114.1044119 22.5001854)
7888948356,22.5038911,114.1120538,3,,POINT (114.1120538 22.5038911)
7889043402,22.5025242,114.1128444,3,,POINT (114.1128444 22.5025242)
7889150831,22.5026713,114.1178798,3,,POINT (114.1178798 22.5026713)
