osmid,y,x,street_count,geometry
6942404996,22.537232,113.9865637,3,POINT (113.9865637 22.537232)
6942404997,22.5371113,113.9843289,1,POINT (113.9843289 22.5371113)
6942405063,22.5356644,113.9921961,3,POINT (113.9921961 22.5356644)
6942405070,22.5360318,113.992505,3,POINT (113.992505 22.5360318)
8328137600,22.5308802,113.9928228,3,POINT (113.9928228 22.5308802)
8328137606,22.5305392,113.9933756,3,POINT (113.9933756 22.5305392)
8328222727,22.5324114,113.9905802,3,POINT (113.9905802 22.5324114)
8511710819,22.5306461,113.9935173,3,POINT (113.9935173 22.5306461)
8511710826,22.5310928,113.993778,3,POINT (113.993778 22.5310928)
9021794178,22.5362551,113.9888449,3,POINT (113.9888449 22.5362551)
9649087635,22.5356304,113.9925687,4,POINT (113.9925687 22.5356304)
9649087649,22.5345066,113.9927468,4,POINT (113.9927468 22.5345066)
9649087666,22.5355435,113.9931121,3,POINT (113.9931121 22.5355435)
9649087671,22.5358647,113.9927176,3,POINT (113.9927176 22.5358647)
