osmid,y,x,street_count,geometry
278659728,22.5463916,113.9847278,3,POINT (113.9847278 22.5463916)
278659737,22.5438231,113.9900346,3,POINT (113.9900346 22.5438231)
582492791,22.5464135,113.9988691,3,POINT (113.9988691 22.5464135)
582492799,22.5438755,113.9913932,5,POINT (113.9913932 22.5438755)
582493057,22.5437176,113.9912498,4,POINT (113.9912498 22.5437176)
1116415170,22.5437503,113.9915666,5,POINT (113.9915666 22.5437503)
1116415190,22.541493,113.9916394,3,POINT (113.9916394 22.541493)
1116415199,22.5437544,113.9887736,3,POINT (113.9887736 22.5437544)
1116415219,22.5493303,113.9805443,3,POINT (113.9805443 22.5493303)
1116415308,22.5482234,113.9822023,3,POINT (113.9822023 22.5482234)
1116415365,22.5414088,113.9877001,3,POINT (113.9877001 22.5414088)
1116415399,22.5456404,113.9828767,3,POINT (113.9828767 22.5456404)
1116415419,22.5416826,113.991388,3,POINT (113.991388 22.5416826)
1116415431,22.5429168,113.9917141,3,POINT (113.9917141 22.5429168)
1116415479,22.5497561,113.9803006,3,POINT (113.9803006 22.5497561)
1116415481,22.5415396,113.9869657,3,POINT (113.9869657 22.5415396)
1116415528,22.5414575,113.988356,3,POINT (113.988356 22.5414575)
1116415551,22.5472056,113.9813379,3,POINT (113.9813379 22.5472056)
1116448523,22.5496661,113.980747,3,POINT (113.980747 22.5496661)
1116448672,22.548469,113.9824809,3,POINT (113.9824809 22.548469)
1116448892,22.5454594,113.9860892,4,POINT (113.9860892 22.5454594)
1117084952,22.5497619,113.9811243,3,POINT (113.9811243 22.5497619)
1117085022,22.5456711,113.9863005,3,POINT (113.9863005 22.5456711)
1117085058,22.546277,113.9855838,3,POINT (113.9855838 22.546277)
1342323039,22.5466732,113.9982515,3,POINT (113.9982515 22.5466732)
1342323081,22.5465781,113.9976509,3,POINT (113.9976509 22.5465781)
2184437904,22.5415217,113.9892199,3,POINT (113.9892199 22.5415217)
2184437907,22.5429732,113.9913418,3,POINT (113.9913418 22.5429732)
2184437913,22.5431928,113.9916902,3,POINT (113.9916902 22.5431928)
2184437920,22.5437648,113.992365,3,POINT (113.992365 22.5437648)
2184437923,22.5441006,113.9921458,3,POINT (113.9921458 22.5441006)
2184437924,22.5441746,113.9913772,4,POINT (113.9913772 22.5441746)
2184437929,22.5445763,113.9924905,3,POINT (113.9924905 22.5445763)
2184437943,22.5460947,113.9994703,3,POINT (113.9994703 22.5460947)
2528997022,22.5439002,113.9907119,3,POINT (113.9907119 22.5439002)
2528997023,22.5435152,113.9906432,3,POINT (113.9906432 22.5435152)
2528997104,22.5442675,113.9902564,3,POINT (113.9902564 22.5442675)
2528997130,22.5465089,113.9997622,3,POINT (113.9997622 22.5465089)
2528997136,22.5463776,113.9998044,3,POINT (113.9998044 22.5463776)
2532185227,22.5478957,113.9999908,3,POINT (113.9999908 22.5478957)
2532185235,22.5480978,113.9991213,1,POINT (113.9991213 22.5480978)
2532185238,22.5468854,113.9992723,3,POINT (113.9992723 22.5468854)
2532185247,22.5475431,113.999739,4,POINT (113.999739 22.5475431)
2532185267,22.5478655,113.9996989,3,POINT (113.9996989 22.5478655)
2532185303,22.5472164,113.9997854,3,POINT (113.9997854 22.5472164)
2532185312,22.5478114,113.9991645,3,POINT (113.9991645 22.5478114)
2532185316,22.5471561,113.9992535,3,POINT (113.9992535 22.5471561)
2532185322,22.5481926,113.9999455,1,POINT (113.9999455 22.5481926)
2532185337,22.5474829,113.9992119,3,POINT (113.9992119 22.5474829)
2537781805,22.5450715,113.9826696,1,POINT (113.9826696 22.5450715)
2537781849,22.5450372,113.9834678,1,POINT (113.9834678 22.5450372)
2537781875,22.5452696,113.9827417,4,POINT (113.9827417 22.5452696)
2537781887,22.5453062,113.9819939,1,POINT (113.9819939 22.5453062)
2699550321,22.5458175,113.98566,3,POINT (113.98566 22.5458175)
2699550329,22.5457873,113.9861647,3,POINT (113.9861647 22.5457873)
2699550351,22.5450033,113.9866124,3,POINT (113.9866124 22.5450033)
2699550382,22.548146,113.9872796,1,POINT (113.9872796 22.548146)
2699550405,22.5438703,113.989508,3,POINT (113.989508 22.5438703)
2699550407,22.5449706,113.9871603,3,POINT (113.9871603 22.5449706)
2699550413,22.546345,113.9855003,3,POINT (113.9855003 22.546345)
2699550441,22.547658,113.9880011,1,POINT (113.9880011 22.547658)
4337209489,22.5428282,113.9882266,3,POINT (113.9882266 22.5428282)
4337209490,22.5427937,113.986127,3,POINT (113.986127 22.5427937)
4337209492,22.5429786,113.9901244,1,POINT (113.9901244 22.5429786)
4337209511,22.5419949,113.9883054,3,POINT (113.9883054 22.5419949)
4337209512,22.542129,113.9901659,1,POINT (113.9901659 22.542129)
5169909909,22.5416044,113.990334,3,POINT (113.990334 22.5416044)
5169911631,22.5419039,113.9915739,3,POINT (113.9915739 22.5419039)
5169911635,22.5434669,113.9912552,3,POINT (113.9912552 22.5434669)
5194055689,22.547491,113.983415,3,POINT (113.983415 22.547491)
5194055690,22.5477122,113.9828314,3,POINT (113.9828314 22.5477122)
5194055702,22.5468312,113.9976091,3,POINT (113.9976091 22.5468312)
5194055713,22.5460058,113.9848681,3,POINT (113.9848681 22.5460058)
5195247203,22.5448975,113.9846706,3,POINT (113.9846706 22.5448975)
5195247204,22.5456068,113.9853261,3,POINT (113.9853261 22.5456068)
5305371259,22.5416538,113.9937291,1,POINT (113.9937291 22.5416538)
5305371275,22.5403351,113.9923388,3,POINT (113.9923388 22.5403351)
5305371276,22.5403313,113.9956366,1,POINT (113.9956366 22.5403313)
5305371285,22.5414155,113.991867,3,POINT (113.991867 22.5414155)
5305371295,22.5418107,113.9918112,3,POINT (113.9918112 22.5418107)
5305371300,22.5401377,113.9920628,3,POINT (113.9920628 22.5401377)
5305371310,22.5405103,113.9920056,3,POINT (113.9920056 22.5405103)
5981068102,22.5467621,113.9991586,3,POINT (113.9991586 22.5467621)
7510364982,22.5492083,113.9920023,3,POINT (113.9920023 22.5492083)
7510364983,22.5479117,113.9973826,3,POINT (113.9973826 22.5479117)
7510401410,22.549728,113.9905349,2,POINT (113.9905349 22.549728)
7510707052,22.5478412,113.9994592,3,POINT (113.9994592 22.5478412)
7510707053,22.5481321,113.9994202,1,POINT (113.9994202 22.5481321)
7510707056,22.547186,113.9998736,3,POINT (113.9998736 22.547186)
7510707058,22.5468351,113.9999516,3,POINT (113.9999516 22.5468351)
7510707059,22.546969,113.9999358,4,POINT (113.9999358 22.546969)
7510707069,22.5468224,113.9991441,3,POINT (113.9991441 22.5468224)
8285753033,22.5449666,113.9934868,3,POINT (113.9934868 22.5449666)
8285753040,22.5444766,113.9931244,3,POINT (113.9931244 22.5444766)
8285753051,22.5444856,113.9942061,3,POINT (113.9942061 22.5444856)
9199555713,22.5453594,113.9859894,3,POINT (113.9859894 22.5453594)
9702061118,22.548898,113.9823861,3,POINT (113.9823861 22.548898)
9909537897,22.5454935,113.9913443,1,POINT (113.9913443 22.5454935)
9909537900,22.54835,113.9923439,1,POINT (113.9923439 22.54835)
9944029991,22.5416452,113.9920887,3,POINT (113.9920887 22.5416452)
9944073118,22.5443539,113.996099,1,POINT (113.996099 22.5443539)
