u,v,key,osmid,oneway,name,highway,reversed,length,geometry,lanes,access,bridge,maxspeed,tunnel
3653137211,2042407645,0,135913046,False,新洲二街,residential,True,138.929,"LINESTRING (114.0415834 22.524776, 114.0416009 22.5246693, 114.0416009 22.5245371, 114.0415679 22.5243947, 114.0413752 22.5239755, 114.0411903 22.5236047)",2,,,,
3653137211,9222802792,0,360763850,False,新洲新南街,residential,True,245.127,"LINESTRING (114.0415834 22.524776, 114.043304 22.5248999, 114.043787 22.5249347, 114.0439627 22.5249475)",,,,,
3679099081,8167985663,0,545243401,False,石厦北五街,residential,False,173.45699999999997,"LINESTRING (114.0451189 22.5283893, 114.0451723 22.5283899, 114.0452258 22.5283904, 114.0466554 22.5284051, 114.0467168 22.5284057, 114.0468076 22.5284066)",2,,,,
4981907891,1491845101,0,958581830,False,新洲十一街,residential,False,37.925,"LINESTRING (114.0405247 22.5297579, 114.0408829 22.5298407)",2,,,,
4981907891,1491845096,0,958581830,False,新洲十一街,residential,True,18.008,"LINESTRING (114.0405247 22.5297579, 114.040353 22.5297251)",2,,,,
5269888957,2458982112,0,1059312563,False,石厦北七街,residential,True,16.589,"LINESTRING (114.0512132 22.5287877, 114.0513747 22.5287894)",2,,,,
5269888957,8167985726,0,187659533,True,石厦北七街,residential,False,188.891,"LINESTRING (114.0512132 22.5287877, 114.051155 22.5287871, 114.0510931 22.5287865, 114.0503681 22.5287794, 114.0503398 22.5287813, 114.0503085 22.5287917, 114.0502801 22.5288109, 114.0502606 22.5288345, 114.0502473 22.528862, 114.0502364 22.5289034, 114.0502262 22.5289458, 114.0502196 22.5289659, 114.0502083 22.5289871, 114.050195 22.5290022, 114.0501778 22.5290132, 114.0501552 22.5290212, 114.0501301 22.5290235, 114.0495307 22.5290175)",2,,,,
5269888970,8167985804,0,545243404,True,,secondary_link,False,70.622,"LINESTRING (114.0514208 22.5262261, 114.0514018 22.5261532, 114.0513719 22.5260933, 114.0513166 22.5260215, 114.051247 22.5259589, 114.0511765 22.5259124, 114.0511003 22.525875, 114.0510183 22.52585, 114.0509363 22.5258371)",,,,,
5269888970,8869177731,0,996752255,True,益田路,secondary,False,42.522999999999996,"LINESTRING (114.0514208 22.5262261, 114.0514254 22.5259665, 114.0514216 22.525915, 114.0514164 22.525844)",3,,,,
5624710429,8168044516,0,589010531,True,,secondary_link,False,43.453,"LINESTRING (114.0595358 22.5262154, 114.0595306 22.5261627, 114.0595143 22.5261166, 114.0594875 22.5260705, 114.0594538 22.5260353, 114.0594081 22.5260011, 114.0593452 22.5259757, 114.0592694 22.5259576)",,,,,
5624710429,8168061764,0,1051517019,True,金田路,secondary,False,29.08,"LINESTRING (114.0595358 22.5262154, 114.0595685 22.5260974, 114.0595856 22.5260383, 114.0596075 22.5259624)",3,,,,
6020564486,499287730,0,"[220799848, 1052240248]",True,福强路,primary,False,44.742,"LINESTRING (114.0423149 22.5209886, 114.0421323 22.5210862, 114.0420533 22.5211282, 114.0419376 22.5211897)",3,,yes,,
6020564486,8289756749,0,"[638856642, 638856644]",True,,primary_link,False,74.13,"LINESTRING (114.0423149 22.5209886, 114.0422449 22.5210602, 114.0421851 22.5211357, 114.0421604 22.5211891, 114.0421576 22.5211969, 114.0421441 22.521234, 114.0421342 22.5212829, 114.0421302 22.5213319, 114.0421322 22.5213756, 114.0421374 22.5214178, 114.0421535 22.5214855, 114.0421717 22.5215379, 114.0421972 22.521595)",,,yes,,
6020564487,2042407662,0,"[220799856, 638856654]",True,福强路,primary,False,114.18599999999999,"LINESTRING (114.042351 22.5208323, 114.0424379 22.5207791, 114.0433033 22.5203027)",3,,yes,,
6020564502,498877620,0,1051282797,True,福强路,primary,False,129.64600000000002,"LINESTRING (114.0413967 22.5214931, 114.0409652 22.5217312, 114.0403131 22.522091)",3,,,,
6203900689,8987589741,0,684241539,False,,residential,False,2.716,"LINESTRING (114.0464379 22.5202838, 114.0464436 22.520298, 114.0464471 22.5203067)",,,,,
6203900689,8987589756,0,684241539,False,,residential,True,30.891,"LINESTRING (114.0464379 22.5202838, 114.04642 22.5202394, 114.0463963 22.5201807, 114.0463328 22.5200235)",,,,,
6410194513,1116469218,0,40971897,True,新洲路,primary,False,31.035,"LINESTRING (114.044911 22.5279453, 114.0449217 22.527811, 114.0449253 22.5276666)",,,,,
6410194513,7963896350,0,"[998951970, 998951967, 96329695]",True,新洲九街,tertiary,False,59.336999999999996,"LINESTRING (114.044911 22.5279453, 114.0448903 22.5278978, 114.0448572 22.5278557, 114.0448161 22.5278282, 114.044766 22.5278135, 114.0444947 22.5277888, 114.0444092 22.5277628)",1,,yes,,
6438778593,8167985664,0,686891191,False,,residential,True,141.67,"LINESTRING (114.0454065 22.5295053, 114.0467204 22.5295218, 114.0467857 22.5295227)",,,,,
7637868049,8794485628,0,817826963,False,皇岗七街,residential,False,106.008,"LINESTRING (114.0525325 22.5285307, 114.0518273 22.5285318, 114.0516141 22.528532, 114.0515004 22.5285336)",,,,,
7637868049,1129158411,0,817826963,False,皇岗七街,residential,True,90.021,"LINESTRING (114.0525325 22.5285307, 114.0526195 22.528522, 114.0533998 22.5284144)",,,,,
7637868049,8167985649,0,827602243,False,皇岗六街,residential,False,338.4309999999999,"LINESTRING (114.0525325 22.5285307, 114.0525481 22.5268651, 114.052552 22.5268232, 114.0525621 22.5267938, 114.0525804 22.5267657, 114.0526041 22.5267432, 114.0526375 22.5267248, 114.0526756 22.526716, 114.0527175 22.5267111, 114.0528777 22.5267053, 114.0529084 22.526701, 114.0529332 22.5266928, 114.0529537 22.5266788, 114.0529735 22.5266591, 114.0529918 22.5266384, 114.0530142 22.5266102, 114.0530981 22.5264452, 114.0531127 22.5264293, 114.0531342 22.5264155, 114.0531539 22.5264066, 114.0531739 22.5263949, 114.0531945 22.5263796, 114.0532115 22.5263603, 114.0532232 22.5263397, 114.0532314 22.5263169, 114.0532376 22.5262943, 114.0532728 22.5261381, 114.0532769 22.5261121, 114.0532791 22.5260889, 114.0532793 22.5260577, 114.0532814 22.5259196, 114.0532822 22.525871)",2,,,20,
7710972505,8490782025,0,"[825867448, 914533692]",True,皇岗五街,residential,False,221.564,"LINESTRING (114.0548142 22.5273792, 114.0548995 22.5273012, 114.0561063 22.5273241, 114.0562049 22.5273699, 114.0566059 22.5273727, 114.0568276 22.5273743, 114.0569246 22.527375)",1,,,,
7710972505,1129158411,0,"[97522362, 914046803]",False,"['皇岗五街', '皇岗四街']",residential,True,287.26099999999997,"LINESTRING (114.0548142 22.5273792, 114.0542193 22.5273675, 114.0541883 22.5273615, 114.0541556 22.5273515, 114.0541229 22.5273317, 114.0540117 22.527256, 114.0539869 22.5272436, 114.0539541 22.5272312, 114.0539221 22.5272233, 114.0538861 22.5272216, 114.053852 22.5272257, 114.0532391 22.5274063, 114.0532036 22.5274245, 114.05318 22.5274507, 114.0531712 22.5274842, 114.0531738 22.527517, 114.0533998 22.5284144)",,,,,
7710972529,7899265503,0,825867451,True,,primary_link,False,27.157,"LINESTRING (114.0451859 22.5276971, 114.04505 22.5279066)",,,,,
7899265503,7899265504,0,846618081,True,,primary_link,False,23.699,"LINESTRING (114.04505 22.5279066, 114.0451558 22.528096)",,,,,
7899265503,2530287138,0,743544184,True,新洲路,primary,False,203.11,"LINESTRING (114.04505 22.5279066, 114.0450396 22.5280215, 114.0450255 22.5281369, 114.0448385 22.5297227)",,,,,
7963896350,1116469175,0,545243402,True,新洲南路,residential,False,133.911,"LINESTRING (114.0444092 22.5277628, 114.0442751 22.5289607)",,,,,
7963896350,1116469186,0,220799854,False,新洲九街,tertiary,False,153.042,"LINESTRING (114.0444092 22.5277628, 114.0443535 22.5277535, 114.0429565 22.5274569)",,,,,
7963896350,1116469218,0,"[998951969, 684241522, 28240167]",True,新洲九街,tertiary,False,58.23,"LINESTRING (114.0444092 22.5277628, 114.0445001 22.5277406, 114.0447714 22.5277653, 114.0448191 22.5277602, 114.0448641 22.5277412, 114.0448998 22.5277109, 114.0449253 22.5276666)",1,,yes,,
8167951092,8169270268,0,97522329,False,皇岗公园一街,tertiary,False,174.835,"LINESTRING (114.0564442 22.5230088, 114.0564656 22.5214366)",2,,,,
8167951092,1783922854,0,97522329,False,皇岗公园一街,tertiary,True,77.22,"LINESTRING (114.0564442 22.5230088, 114.0564348 22.5237032)",2,,,,
8167951092,8167985481,0,217589464,False,皇岗公园七街,residential,False,268.583,"LINESTRING (114.0564442 22.5230088, 114.0559828 22.5229976, 114.0547227 22.5229671, 114.0546869 22.5229636, 114.0546475 22.5229514, 114.0546207 22.522934, 114.0545962 22.5229129, 114.0545758 22.5228817, 114.0545643 22.5228464, 114.0545576 22.5228013, 114.0545587 22.5222283)",,,,,
8167951097,1783922784,0,166998800,False,,residential,False,61.937,"LINESTRING (114.0565769 22.5222185, 114.0571368 22.5222256, 114.0571773 22.5222391)",,,,,
8167985467,8167985481,0,217590748,False,皇岗公园六街,residential,True,90.703,"LINESTRING (114.0536762 22.5221992, 114.0545587 22.5222283)",2,,,,
8167985467,1982884415,0,97522107,False,皇岗公园街,tertiary,False,240.423,"LINESTRING (114.0536762 22.5221992, 114.053664 22.5222747, 114.0536581 22.5223288, 114.0536549 22.5223878, 114.0536564 22.5224507, 114.0536633 22.5225154, 114.0536737 22.5225836, 114.0536834 22.5226374, 114.0536964 22.5226963, 114.0537066 22.5227389, 114.0537167 22.5227813, 114.0537376 22.5228503, 114.0537594 22.5229102, 114.0537851 22.5229761, 114.0538155 22.5230458, 114.054093 22.5236178, 114.0541224 22.5236791, 114.054146 22.5237346, 114.054163 22.5237884, 114.0541737 22.5238469, 114.0541789 22.5238981, 114.0541804 22.5239458, 114.0541779 22.5239954, 114.0541715 22.5240524, 114.0541601 22.5241144, 114.0541439 22.5241752, 114.0541168 22.5242652)",2,,,,
8167985467,8882319736,0,97522107,False,皇岗公园街,tertiary,True,368.50200000000007,"LINESTRING (114.0536762 22.5221992, 114.0536831 22.5221614, 114.053693 22.522123, 114.0537104 22.5220681, 114.0537314 22.5220151, 114.0537516 22.5219702, 114.0537748 22.5219233, 114.0537997 22.521877, 114.0538319 22.5218234, 114.0538669 22.5217714, 114.0539054 22.5217211, 114.0545175 22.5210775, 114.0545716 22.5210254, 114.0546333 22.5209707, 114.0547161 22.5209076, 114.0548085 22.5208445, 114.0548785 22.5208072, 114.0549423 22.5207761, 114.0550175 22.5207457, 114.0551082 22.5207162, 114.0551961 22.5206969, 114.0552921 22.5206809, 114.0553905 22.5206729, 114.0564758 22.5206826)",2,,,,
8167985470,1982884415,0,187659528,False,皇岗公园四街,tertiary,False,191.94299999999998,"LINESTRING (114.0559828 22.5243587, 114.0548754 22.5243032, 114.0541168 22.5242652)",2,,,,
8167985481,8167985467,0,217590748,False,皇岗公园六街,residential,False,90.703,"LINESTRING (114.0545587 22.5222283, 114.0536762 22.5221992)",2,,,,
8167985481,8169270268,0,217589464,False,皇岗公园七街,residential,False,242.09199999999998,"LINESTRING (114.0545587 22.5222283, 114.0545734 22.5221601, 114.0546003 22.5221031, 114.0546379 22.5220379, 114.0551464 22.5214699, 114.0551918 22.5214394, 114.0552396 22.5214197, 114.0552945 22.5214082, 114.0553585 22.5214054, 114.0563535 22.5214342, 114.0564656 22.5214366)",,,,,
8167985481,8167951092,0,217589464,False,皇岗公园七街,residential,True,268.58299999999997,"LINESTRING (114.0545587 22.5222283, 114.0545576 22.5228013, 114.0545643 22.5228464, 114.0545758 22.5228817, 114.0545962 22.5229129, 114.0546207 22.522934, 114.0546475 22.5229514, 114.0546869 22.5229636, 114.0547227 22.5229671, 114.0559828 22.5229976, 114.0564442 22.5230088)",,,,,
8167985564,1783922854,0,97522329,False,皇岗公园一街,tertiary,False,18.738,"LINESTRING (114.0564325 22.5238717, 114.0564348 22.5237032)",2,,,,
8167985588,8167985858,0,245930463,True,福民路,secondary,False,90.081,"LINESTRING (114.0563476 22.5258432, 114.0572245 22.525857)",2,,,,
8167985588,2268771702,0,545243407,False,皇岗公园一街,residential,False,162.937,"LINESTRING (114.0563476 22.5258432, 114.0563492 22.5258009, 114.0563666 22.5248989, 114.0564256 22.5243809)",,,,,
8167985613,1982884415,0,97522107,False,皇岗公园街,tertiary,True,179.001,"LINESTRING (114.0536948 22.5258013, 114.0536937 22.5257188, 114.0536864 22.5253912, 114.0536902 22.525329, 114.0536994 22.5252668, 114.0537152 22.5252014, 114.0537349 22.5251352, 114.0537588 22.5250727, 114.0541168 22.5242652)",2,,,,
8167985613,8167985588,0,245930463,True,福民路,secondary,False,272.514,"LINESTRING (114.0536948 22.5258013, 114.0545301 22.5258145, 114.0563476 22.5258432)",2,,,,
8167985621,9577362648,0,97520170,False,石厦‎街,tertiary,False,267.18,"LINESTRING (114.0484796 22.5257223, 114.0484815 22.5256131, 114.0484822 22.5255704, 114.0484845 22.5254325, 114.048493 22.5249264, 114.0484952 22.5247941, 114.0485029 22.5243348, 114.04852 22.5233198)",,,,,
8167985621,8167985788,0,996181422,True,福民路,secondary,False,244.267,"LINESTRING (114.0484796 22.5257223, 114.0486442 22.5257244, 114.0496843 22.5257381, 114.0497758 22.5257395, 114.0498832 22.5257412, 114.0500531 22.5257439, 114.0508575 22.5257566)",2,,,,
8167985624,2268995262,0,282885049,False,,residential,True,174.35399999999998,"LINESTRING (114.0454863 22.5256736, 114.0455098 22.5250742, 114.0455098 22.5248485, 114.0455397 22.5248044, 114.0455779 22.5247615, 114.0456454 22.5246572, 114.0456563 22.5246302, 114.0456915 22.5245434, 114.0458403 22.5241764)",,,,,
8167985624,8167985636,0,996181418,True,福民路,secondary,False,121.099,"LINESTRING (114.0454863 22.5256736, 114.0465064 22.5256964, 114.0465536 22.5256971, 114.046665 22.5256985)",2,,,,
8167985625,8167985624,0,996181419,True,福民路,secondary,False,55.619,"LINESTRING (114.0449448 22.525676, 114.0454863 22.5256736)",2,,,,
8167985636,2268995297,0,684241532,False,,residential,True,137.183,"LINESTRING (114.046665 22.5256985, 114.046705 22.5255775, 114.0467165 22.5255428, 114.0467168 22.5254771, 114.0467184 22.5251036, 114.0467194 22.5248808, 114.0467196 22.5248493, 114.0467198 22.5247971, 114.0467207 22.5245691, 114.0467206 22.5244719)",,,,,
8167985636,8167985621,0,996181422,True,福民路,secondary,False,186.399,"LINESTRING (114.046665 22.5256985, 114.0467952 22.5257002, 114.0482426 22.5257192, 114.0483315 22.5257204, 114.0484796 22.5257223)",2,,,,
8167985645,8167985719,0,187659530,False,石厦‎北一街,residential,False,202.25399999999996,"LINESTRING (114.0468592 22.5257828, 114.0468582 22.5258335, 114.0468572 22.5258843, 114.0468255 22.5274997, 114.0468247 22.5275381, 114.0468235 22.5276014)",2,,,,
8167985645,8167985658,0,996181403,True,福民路,secondary,False,164.51399999999998,"LINESTRING (114.0468592 22.5257828, 114.0465994 22.5257799, 114.0465533 22.5257794, 114.0452576 22.525765)",2,,,,
8167985649,8792350041,0,31560803,True,福民路,secondary,False,128.762,"LINESTRING (114.0532822 22.525871, 114.0532098 22.52587, 114.0529385 22.5258661, 114.0520287 22.5258543)",2,,,,
8167985649,7637868049,0,827602243,False,皇岗六街,residential,True,338.431,"LINESTRING (114.0532822 22.525871, 114.0532814 22.5259196, 114.0532793 22.5260577, 114.0532791 22.5260889, 114.0532769 22.5261121, 114.0532728 22.5261381, 114.0532376 22.5262943, 114.0532314 22.5263169, 114.0532232 22.5263397, 114.0532115 22.5263603, 114.0531945 22.5263796, 114.0531739 22.5263949, 114.0531539 22.5264066, 114.0531342 22.5264155, 114.0531127 22.5264293, 114.0530981 22.5264452, 114.0530142 22.5266102, 114.0529918 22.5266384, 114.0529735 22.5266591, 114.0529537 22.5266788, 114.0529332 22.5266928, 114.0529084 22.526701, 114.0528777 22.5267053, 114.0527175 22.5267111, 114.0526756 22.526716, 114.0526375 22.5267248, 114.0526041 22.5267432, 114.0525804 22.5267657, 114.0525621 22.5267938, 114.052552 22.5268232, 114.0525481 22.5268651, 114.0525325 22.5285307)",2,,,20,
8167985658,499237746,0,996181396,True,,primary_link,False,95.34,"LINESTRING (114.0452576 22.525765, 114.0450894 22.5257899, 114.0449908 22.5258126, 114.0449109 22.5258424, 114.0448233 22.5259063, 114.0447939 22.5259561, 114.0447674 22.5260376, 114.0447593 22.5261144, 114.0447646 22.5261945, 114.0447975 22.526315)",,,,,
8167985658,8289756747,0,996750281,True,福民路,secondary,False,76.835,"LINESTRING (114.0452576 22.525765, 114.0446651 22.5257584, 114.0446053 22.5257569, 114.0445096 22.5257574)",2,,,,
8167985663,8167985664,0,187659530,False,石厦‎北一街,residential,False,124.12700000000001,"LINESTRING (114.0468076 22.5284066, 114.0468059 22.5284963, 114.0468049 22.5285466, 114.0468052 22.5285917, 114.0467857 22.5295227)",2,,,,
8167985663,8167985719,0,187659530,False,石厦‎北一街,residential,True,89.54899999999999,"LINESTRING (114.0468076 22.5284066, 114.0468092 22.5283302, 114.0468103 22.5282702, 114.0468212 22.5277177, 114.0468223 22.5276607, 114.0468235 22.5276014)",2,,,,
8167985663,3679099081,0,545243401,False,石厦北五街,residential,True,173.457,"LINESTRING (114.0468076 22.5284066, 114.0467168 22.5284057, 114.0466554 22.5284051, 114.0452258 22.5283904, 114.0451723 22.5283899, 114.0451189 22.5283893)",2,,,,
8167985664,8167985663,0,187659530,False,石厦‎北一街,residential,True,124.127,"LINESTRING (114.0467857 22.5295227, 114.0468052 22.5285917, 114.0468049 22.5285466, 114.0468059 22.5284963, 114.0468076 22.5284066)",2,,,,
8167985664,6438778593,0,686891191,False,,residential,False,141.67,"LINESTRING (114.0467857 22.5295227, 114.0467204 22.5295218, 114.0454065 22.5295053)",,,,,
8167985701,8869448109,0,97520170,False,石厦‎街,tertiary,True,159.94500000000002,"LINESTRING (114.0485561 22.5211655, 114.0485561 22.5212132, 114.048554 22.5212899, 114.0485295 22.5226037)",,,,,
8167985701,8167985760,0,220799849,False,石厦‎路,tertiary,False,259.426,"LINESTRING (114.0485561 22.5211655, 114.0486579 22.5211686, 114.0486912 22.5211675, 114.0503103 22.521192, 114.0508491 22.5212001, 114.0508914 22.5212012, 114.0510814 22.5212008)",2,,,,
8167985701,9726177361,0,220799849,False,石厦‎路,tertiary,True,154.87,"LINESTRING (114.0485561 22.5211655, 114.048459 22.5211652, 114.0484207 22.5211634, 114.0470714 22.5211264, 114.047049 22.5211258)",2,,,,
8167985710,8167985720,0,217604712,False,石厦‎北二街,residential,False,202.972,"LINESTRING (114.0485224 22.5258022, 114.0485219 22.5258734, 114.0485214 22.525932, 114.0485194 22.5260587, 114.048513 22.5264668, 114.0484957 22.5275676, 114.0484948 22.5276274)",2,,,,
8167985710,8167985645,0,996181403,True,福民路,secondary,False,170.844,"LINESTRING (114.0485224 22.5258022, 114.0484145 22.5258007, 114.0483296 22.5257995, 114.0482406 22.5257982, 114.0470249 22.5257846, 114.0468592 22.5257828)",2,,,,
8167985719,8167985720,0,96329677,False,石厦‎北四街,residential,True,171.68300000000002,"LINESTRING (114.0468235 22.5276014, 114.0468874 22.5276024, 114.0478266 22.5276171, 114.0484319 22.5276265, 114.0484948 22.5276274)",2,,,,
8167985719,8167985663,0,187659530,False,石厦‎北一街,residential,False,89.549,"LINESTRING (114.0468235 22.5276014, 114.0468223 22.5276607, 114.0468212 22.5277177, 114.0468103 22.5282702, 114.0468092 22.5283302, 114.0468076 22.5284066)",2,,,,
8167985719,8167985645,0,187659530,False,石厦‎北一街,residential,True,202.25400000000002,"LINESTRING (114.0468235 22.5276014, 114.0468247 22.5275381, 114.0468255 22.5274997, 114.0468572 22.5258843, 114.0468582 22.5258335, 114.0468592 22.5257828)",2,,,,
8167985719,1116469196,0,903365283,True,石厦‎北四街,residential,False,167.933,"LINESTRING (114.0468235 22.5276014, 114.0467443 22.5276002, 114.0452892 22.5275776, 114.0451887 22.5275775)",1,,,,
8167985720,8167985719,0,96329677,False,石厦‎北四街,residential,False,171.683,"LINESTRING (114.0484948 22.5276274, 114.0484319 22.5276265, 114.0478266 22.5276171, 114.0468874 22.5276024, 114.0468235 22.5276014)",2,,,,
8167985720,8167985727,0,96329677,False,石厦‎北四街,residential,True,108.868,"LINESTRING (114.0484948 22.5276274, 114.048565 22.5276285, 114.0494721 22.5276426, 114.0495546 22.5276439)",2,,,,
8167985720,8167985710,0,217604712,False,石厦‎北二街,residential,True,202.972,"LINESTRING (114.0484948 22.5276274, 114.0484957 22.5275676, 114.048513 22.5264668, 114.0485194 22.5260587, 114.0485214 22.525932, 114.0485219 22.5258734, 114.0485224 22.5258022)",2,,,,
8167985720,1982884413,0,903365281,True,石厦‎北二街,residential,False,153.098,"LINESTRING (114.0484948 22.5276274, 114.0484938 22.5276884, 114.0484747 22.5289042, 114.0484733 22.5290041)",1,,,,
8167985726,2268995259,0,96329679,False,石厦‎北三街,residential,False,106.139,"LINESTRING (114.0495307 22.5290175, 114.0495158 22.5298779, 114.0495152 22.5299236, 114.0495166 22.5299719)",2,,,,
8167985726,8167985727,0,96329679,False,石厦‎北三街,residential,True,152.758,"LINESTRING (114.0495307 22.5290175, 114.0495539 22.5276832, 114.0495546 22.5276439)",2,,,,
8167985726,1982884413,0,903365282,True,石厦北七街,residential,False,108.617,"LINESTRING (114.0495307 22.5290175, 114.048688 22.5290091, 114.0484733 22.5290041)",1,,,,
8167985727,8167985720,0,96329677,False,石厦‎北四街,residential,False,108.868,"LINESTRING (114.0495546 22.5276439, 114.0494721 22.5276426, 114.048565 22.5276285, 114.0484948 22.5276274)",2,,,,
8167985727,8167985791,0,96329677,False,石厦‎北四街,residential,True,189.03400000000002,"LINESTRING (114.0495546 22.5276439, 114.0496377 22.5276452, 114.0506025 22.5276602, 114.0511463 22.5276687, 114.051193 22.5276688, 114.0512417 22.5276688, 114.0513948 22.5276715)",2,,,,
8167985727,8167985726,0,96329679,False,石厦‎北三街,residential,False,152.758,"LINESTRING (114.0495546 22.5276439, 114.0495539 22.5276832, 114.0495307 22.5290175)",2,,,,
8167985727,8167985753,0,96329679,False,石厦‎北三街,residential,True,203.10199999999998,"LINESTRING (114.0495546 22.5276439, 114.0495562 22.5275522, 114.0495739 22.5267515, 114.0495771 22.526488, 114.0495797 22.5262799, 114.0495828 22.5260248, 114.0495841 22.5259509, 114.0495848 22.5258834, 114.0495854 22.5258176)",2,,,,
8167985753,8167985727,0,96329679,False,石厦‎北三街,residential,False,203.102,"LINESTRING (114.0495854 22.5258176, 114.0495848 22.5258834, 114.0495841 22.5259509, 114.0495828 22.5260248, 114.0495797 22.5262799, 114.0495771 22.526488, 114.0495739 22.5267515, 114.0495562 22.5275522, 114.0495546 22.5276439)",2,,,,
8167985753,8167985710,0,996181403,True,福民路,secondary,False,109.19600000000001,"LINESTRING (114.0495854 22.5258176, 114.0494502 22.5258156, 114.0485224 22.5258022)",2,,,,
8167985760,8167985701,0,220799849,False,石厦‎路,tertiary,True,259.426,"LINESTRING (114.0510814 22.5212008, 114.0508914 22.5212012, 114.0508491 22.5212001, 114.0503103 22.521192, 114.0486912 22.5211675, 114.0486579 22.5211686, 114.0485561 22.5211655)",2,,,,
8167985780,8167985760,0,"[996181400, 996181401]",True,益田路,secondary,False,460.998,"LINESTRING (114.0513794 22.5253375, 114.0512346 22.5233284, 114.0510814 22.5212008)",3,,,,
8167985788,8167985780,0,545243406,True,,secondary_link,False,75.524,"LINESTRING (114.0508575 22.5257566, 114.0510119 22.525722, 114.0511205 22.525672, 114.0511951 22.5256213, 114.0512645 22.5255527, 114.0513332 22.5254485, 114.0513794 22.5253375)",,,,,
8167985788,8167985792,0,996752258,True,福民路,secondary,False,56.808,"LINESTRING (114.0508575 22.5257566, 114.0512292 22.5257624, 114.0512731 22.5257631, 114.0514105 22.5257652)",2,,,,
8167985791,5269888970,0,996181397,True,益田路,secondary,False,160.744,"LINESTRING (114.0513948 22.5276715, 114.0514208 22.5262261)",3,,,,
8167985791,8167985727,0,96329677,False,石厦‎北四街,residential,False,189.034,"LINESTRING (114.0513948 22.5276715, 114.0512417 22.5276688, 114.051193 22.5276688, 114.0511463 22.5276687, 114.0506025 22.5276602, 114.0496377 22.5276452, 114.0495546 22.5276439)",2,,,,
8167985792,2530287119,0,996752258,True,福民路,secondary,False,14.033,"LINESTRING (114.0514105 22.5257652, 114.0515471 22.5257674)",2,,,,
8167985792,8167985780,0,996752255,True,益田路,secondary,False,47.665,"LINESTRING (114.0514105 22.5257652, 114.0514039 22.5256765, 114.0514 22.5256233, 114.0513794 22.5253375)",3,,,,
8167985804,8167985753,0,996181403,True,福民路,secondary,False,138.77,"LINESTRING (114.0509363 22.5258371, 114.0508349 22.5258356, 114.0500516 22.5258243, 114.0499862 22.5258234, 114.0498827 22.5258219, 114.0497743 22.5258203, 114.0495854 22.5258176)",2,,,,
8167985833,8794485628,0,996181402,True,益田路,secondary,False,253.926,"LINESTRING (114.0515406 22.5262503, 114.0515183 22.5275063, 114.0515004 22.5285336)",3,,,,
8167985843,2530287119,0,40977725,True,益田路,secondary,False,51.266,"LINESTRING (114.0515142 22.5253074, 114.0515387 22.5256331, 114.0515436 22.5256871, 114.0515471 22.5257674)",3,,,,
8167985843,8167985854,0,545243405,True,,secondary_link,False,77.80300000000003,"LINESTRING (114.0515142 22.5253074, 114.0515168 22.5253244, 114.0515199 22.5253374, 114.0515252 22.5253558, 114.0515331 22.5253777, 114.0515454 22.5254063, 114.0515614 22.5254369, 114.0515796 22.5254662, 114.0515963 22.5254903, 114.0516135 22.5255132, 114.0516311 22.5255334, 114.0516508 22.525555, 114.0516784 22.52558, 114.0516974 22.5255957, 114.051721 22.5256156, 114.0517524 22.5256398, 114.0517869 22.5256636, 114.0518199 22.5256859, 114.0518502 22.5257057, 114.0518785 22.5257239, 114.0519066 22.5257391, 114.0519328 22.5257513, 114.0519578 22.5257604, 114.0519815 22.5257673, 114.0520003 22.5257717, 114.0520138 22.5257738, 114.0520269 22.525775)",,,,,
8167985854,8167985613,0,245930463,True,福民路,secondary,False,171.338,"LINESTRING (114.0520269 22.525775, 114.0529376 22.5257894, 114.0536948 22.5258013)",2,,,,
8167985858,8167985871,0,245930463,True,福民路,secondary,False,109.661,"LINESTRING (114.0572245 22.525857, 114.058292 22.5258738)",2,,,,
8167985858,8167985893,0,166998795,False,水围九街,residential,False,245.26000000000002,"LINESTRING (114.0572245 22.525857, 114.0571765 22.5256585, 114.0569721 22.5248974, 114.0570352 22.5237508, 114.0570375 22.5236808)",,,,,
8167985871,8168061641,0,245930463,True,福民路,secondary,False,100.127,"LINESTRING (114.058292 22.5258738, 114.0592667 22.525889)",2,,,,
8167985871,1783922878,0,166998861,False,水围二街,tertiary,False,79.287,"LINESTRING (114.058292 22.5258738, 114.0583041 22.525698, 114.05842 22.5251719)",2,,,,
8167985873,1783922835,0,166998804,False,,residential,False,154.21,"LINESTRING (114.0589347 22.5249579, 114.0590205 22.5245555, 114.0592848 22.5236098)",,,,,
8167985880,1783922878,0,166998861,False,水围二街,tertiary,True,72.839,"LINESTRING (114.0584747 22.5245188, 114.05842 22.5251719)",2,,,,
8167985880,8167985895,0,166998861,False,水围二街,tertiary,False,99.653,"LINESTRING (114.0584747 22.5245188, 114.0585384 22.5237567, 114.0585417 22.5236249)",2,,,,
8167985880,8167985894,0,217589453,False,水围十街,residential,False,185.142,"LINESTRING (114.0584747 22.5245188, 114.0575915 22.5245057, 114.0576423 22.5237213, 114.0576459 22.5236581)",,,,,
8167985893,1783922850,0,166998770,False,水围街,residential,False,33.214,"LINESTRING (114.0570375 22.5236808, 114.0573606 22.5236687)",,,,,
8167985893,1783922854,0,166998770,False,水围街,residential,True,61.955,"LINESTRING (114.0570375 22.5236808, 114.0564348 22.5237032)",,,,,
