u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,tunnel
2399038480,2399038483,0,231534954,,residential,False,True,87.217,"LINESTRING (114.0331697 22.5207535, 114.0324678 22.5203121)",,,,
2399038481,2399038434,0,231534941,,residential,False,False,27.963,"LINESTRING (114.0336032 22.520135, 114.03383 22.5202741)",,,,
2399038481,2399038480,0,231534943,,residential,False,True,81.93,"LINESTRING (114.0336032 22.520135, 114.0331697 22.5207535)",,,,
2399038483,2399038480,0,231534954,,residential,False,False,87.217,"LINESTRING (114.0324678 22.5203121, 114.0331697 22.5207535)",,,,
2399038483,2399038444,0,231534933,,residential,False,True,82.48400000000001,"LINESTRING (114.0324678 22.5203121, 114.0321612 22.5207321, 114.0320966 22.5208409, 114.0320415 22.5209397)",,,,
2399038485,9608302581,0,"[1044157168, 1044157158]","['西村三路', '西村一路']",residential,False,True,311.724,"LINESTRING (114.0371527 22.5200912, 114.0369352 22.5205438, 114.03648 22.5211381, 114.0363981 22.5213665, 114.0363101 22.5215109, 114.0363192 22.5216398, 114.0362542 22.5217769, 114.0360105 22.5221352, 114.0364268 22.5224087)",,,,
2399038485,2269569877,0,1044157170,西村四路,residential,False,False,97.922,"LINESTRING (114.0371527 22.5200912, 114.0373118 22.5201642, 114.0375449 22.5202757, 114.0379728 22.520502, 114.0379865 22.5205156)",,,,
2399038489,2399038434,0,231534941,,residential,False,True,57.82,"LINESTRING (114.0342989 22.5205618, 114.03383 22.5202741)",,,,
2399038489,2269583678,0,231534962,沙嘴东路,residential,False,False,51.421,"LINESTRING (114.0342989 22.5205618, 114.0345796 22.5201789)",,,,
2399038489,2399038475,0,231534962,沙嘴东路,residential,False,True,83.356,"LINESTRING (114.0342989 22.5205618, 114.033881 22.5212044)",,,,
3556986842,8068348830,0,349913409,,residential,False,True,6.41,"LINESTRING (114.0245903 22.5269124, 114.0245308 22.5269298)",,,,
3556986842,2323527380,0,865609644,上沙椰树路,residential,True,False,35.315,"LINESTRING (114.0245903 22.5269124, 114.0247029 22.5270917, 114.0247445 22.5271951)",2,,,
3556987069,6178116904,0,231532388,东头村路,residential,False,False,88.463,"LINESTRING (114.0234711 22.5271258, 114.0234034 22.5263327)",2,,,
3556987069,2323527366,0,231532388,东头村路,residential,False,True,68.662,"LINESTRING (114.0234711 22.5271258, 114.0234826 22.5277432)",2,,,
3556987069,8068348830,0,349913409,,residential,False,False,111.003,"LINESTRING (114.0234711 22.5271258, 114.0245308 22.5269298)",,,,
3556988631,1491785460,0,223456781,下沙大道,residential,False,False,127.311,"LINESTRING (114.020236 22.5293135, 114.0211913 22.5294853, 114.0212871 22.5295098, 114.0213339 22.5295321, 114.0213741 22.5295621, 114.0214167 22.5296044)",2,,,
4138689909,9660848465,0,1051307466,福强路,primary,True,False,196.835,"LINESTRING (114.0295069 22.5278904, 114.0311536 22.5269849)",3,,,
4981908070,4981908071,0,508876184,,unclassified,False,True,80.15,"LINESTRING (114.0289691 22.5291787, 114.0289181 22.5292428, 114.0289021 22.5292886, 114.0289074 22.5293295, 114.0289238 22.5293688, 114.029165 22.5297194, 114.0292159 22.5298013)",,,,
4981908071,4981908084,0,508876185,,residential,False,False,23.277,"LINESTRING (114.0292159 22.5298013, 114.0289937 22.5298425)",,,,
4981908071,4981908070,0,508876184,,unclassified,False,False,80.14999999999999,"LINESTRING (114.0292159 22.5298013, 114.029165 22.5297194, 114.0289238 22.5293688, 114.0289074 22.5293295, 114.0289021 22.5292886, 114.0289181 22.5292428, 114.0289691 22.5291787)",,,,
4981908084,4981908071,0,508876185,,residential,False,True,23.277,"LINESTRING (114.0289937 22.5298425, 114.0292159 22.5298013)",,,,
4981908084,4981908085,0,508876185,,residential,False,False,157.148,"LINESTRING (114.0289937 22.5298425, 114.0286604 22.5299043, 114.0283326 22.52992, 114.0281942 22.5297981, 114.0281346 22.5296231, 114.0281751 22.5294382, 114.0282474 22.5292671, 114.0282974 22.5292233)",,,,
4981908084,4981908085,1,508876185,,residential,False,True,119.546,"LINESTRING (114.0289937 22.5298425, 114.0286392 22.5291963, 114.0285306 22.5291393, 114.0283326 22.5291924, 114.0282974 22.5292233)",,,,
4981908085,4981908084,0,508876185,,residential,False,False,119.54599999999999,"LINESTRING (114.0282974 22.5292233, 114.0283326 22.5291924, 114.0285306 22.5291393, 114.0286392 22.5291963, 114.0289937 22.5298425)",,,,
4981908085,4981908084,1,508876185,,residential,False,True,157.148,"LINESTRING (114.0282974 22.5292233, 114.0282474 22.5292671, 114.0281751 22.5294382, 114.0281346 22.5296231, 114.0281942 22.5297981, 114.0283326 22.52992, 114.0286604 22.5299043, 114.0289937 22.5298425)",,,,
4981908085,4981908097,0,"[508876186, 508876188]",,residential,False,False,86.91900000000001,"LINESTRING (114.0282974 22.5292233, 114.0281704 22.5290135, 114.0278776 22.5285446)",,,,yes
4981908097,4981908085,0,"[508876186, 508876188]",,residential,False,True,86.91900000000001,"LINESTRING (114.0278776 22.5285446, 114.0281704 22.5290135, 114.0282974 22.5292233)",,,,yes
4981908097,4138689909,0,638856655,福强路,primary_link,True,False,182.801,"LINESTRING (114.0278776 22.5285446, 114.0282449 22.5283657, 114.0286433 22.5281841, 114.0295069 22.5278904)",,,,
6020564510,2269583663,0,217650944,沙尾路,tertiary,False,False,113.658,"LINESTRING (114.0370902 22.5233268, 114.0366738 22.5230474, 114.0361949 22.5227261)",,,,
6020564510,9660848462,0,217650944,沙尾路,tertiary,False,True,42.442,"LINESTRING (114.0370902 22.5233268, 114.0372236 22.523404, 114.0372817 22.5234366, 114.0374422 22.5235267)",,,,
6020564517,9660848462,0,220799852,福强路,primary,True,False,42.248000000000005,"LINESTRING (114.0370888 22.5237211, 114.0372353 22.5236405, 114.0372872 22.523612, 114.0374422 22.5235267)",3,,,
6020564517,6020564510,0,638856648,,primary_link,True,False,46.617,"LINESTRING (114.0370888 22.5237211, 114.0371289 22.5236665, 114.0371472 22.5236015, 114.0371533 22.5235292, 114.0371485 22.5234701, 114.0371405 22.5234316, 114.0371257 22.5233883, 114.0370902 22.5233268)",,,,
6020564521,2042400930,0,31542519,新洲三街,tertiary,False,False,122.039,"LINESTRING (114.037867 22.5237574, 114.0388935 22.5243101)",,,,
6020564521,498877627,0,1067522796,新洲三街,tertiary,False,True,34.748,"LINESTRING (114.037867 22.5237574, 114.037575 22.5235996)",,,,
6020564527,498877627,0,1067522795,福强路,primary,True,False,52.147,"LINESTRING (114.0380063 22.5233522, 114.037575 22.5235996)",3,,,
6020564527,6020564521,0,638856649,,primary_link,True,False,55.538999999999994,"LINESTRING (114.0380063 22.5233522, 114.0378606 22.5234886, 114.0378177 22.5235456, 114.0377963 22.5236038, 114.0377916 22.523641, 114.0377976 22.5236751, 114.037811 22.5236992, 114.037867 22.5237574)",,,,
6020564532,7868781052,0,843561047,福强路,primary,True,False,61.632,"LINESTRING (114.0321693 22.5265832, 114.0316531 22.5268658)",3,,,
6020564541,8198655615,0,1067522791,沙嘴路,secondary,True,False,173.02,"LINESTRING (114.0329494 22.5266687, 114.0334536 22.5274608, 114.0335042 22.5275449, 114.0335548 22.5276312, 114.0335954 22.5277033, 114.0336304 22.5277686, 114.0336571 22.5278206, 114.0336827 22.5278727, 114.0337105 22.527935, 114.0337498 22.5280351)",,,,
6020564549,6020564541,0,638856651,,primary_link,True,False,93.939,"LINESTRING (114.0332804 22.5259706, 114.0330407 22.526157, 114.0329736 22.5262301, 114.0329361 22.5262821, 114.0329079 22.5263503, 114.0328999 22.5264147, 114.0329039 22.5264964, 114.0329213 22.5265745, 114.0329494 22.5266687)",,,,
6020564549,498877494,0,1051282799,福强路,primary,True,False,68.17099999999999,"LINESTRING (114.0332804 22.5259706, 114.0328502 22.5262101, 114.0327119 22.526287)",3,,,
6020564585,4138689909,0,1051307466,福强路,primary,True,False,77.362,"LINESTRING (114.0288597 22.5282463, 114.0295069 22.5278904)",3,,,
6178116904,8068348795,0,231532378,,residential,False,False,33.325,"LINESTRING (114.0234034 22.5263327, 114.023079 22.5263275)",1,,,
6178116904,3556987069,0,231532388,东头村路,residential,False,True,88.463,"LINESTRING (114.0234034 22.5263327, 114.0234711 22.5271258)",2,,,
6178116904,6178116959,0,231532378,,residential,False,True,67.17099999999999,"LINESTRING (114.0234034 22.5263327, 114.0234391 22.5263269, 114.0236489 22.526278, 114.0236778 22.526267, 114.0239698 22.5261035, 114.0239943 22.5260898)",1,,,
6178116905,6178116906,0,231532384,福沙路,residential,False,False,105.118,"LINESTRING (114.0226101 22.525596, 114.0217414 22.5260958)",2,,,
6178116905,8068348794,0,865609643,,residential,False,True,42.94,"LINESTRING (114.0226101 22.525596, 114.0228229 22.5259284)",,,,
6178116905,8068348836,0,231532384,福沙路,residential,False,True,97.911,"LINESTRING (114.0226101 22.525596, 114.0226554 22.5255711, 114.023421 22.5251331)",2,,,
6178116906,8068348867,0,223456786,新村路,residential,False,True,42.479,"LINESTRING (114.0217414 22.5260958, 114.0219563 22.5264222)",2,,,
6178116906,6178116907,0,231532384,福沙路,residential,False,False,87.571,"LINESTRING (114.0217414 22.5260958, 114.0210132 22.5265054)",2,,,
6178116906,6178116905,0,231532384,福沙路,residential,False,True,105.118,"LINESTRING (114.0217414 22.5260958, 114.0226101 22.525596)",2,,,
6178116907,8068348862,0,231532376,下沙村仔路,residential,False,False,42.474,"LINESTRING (114.0210132 22.5265054, 114.0212348 22.5268279)",2,,,
6178116907,6178116906,0,231532384,福沙路,residential,False,True,87.571,"LINESTRING (114.0210132 22.5265054, 114.0217414 22.5260958)",2,,,
6178116956,8068348837,0,659870822,广场六街,residential,False,False,132.547,"LINESTRING (114.0246212 22.524553, 114.0235086 22.5251569)",,,,
6178116959,8068348836,0,223456784,上沙椰树路,residential,True,False,121.59,"LINESTRING (114.0239943 22.5260898, 114.023421 22.5251331)",2,,,
6178116959,7701171879,0,231532378,,residential,False,True,6.507,"LINESTRING (114.0239943 22.5260898, 114.0240485 22.5260595)",1,,,
6178116959,6178116904,0,231532378,,residential,False,False,67.171,"LINESTRING (114.0239943 22.5260898, 114.0239698 22.5261035, 114.0236778 22.526267, 114.0236489 22.526278, 114.0234391 22.5263269, 114.0234034 22.5263327)",1,,,
6410194531,2042400930,0,684241521,新洲六街,residential,False,True,51.684,"LINESTRING (114.039364 22.5241453, 114.0388935 22.5243101)",,,,
7701171849,8071647079,0,40954699,沙嘴路,tertiary,True,False,8.299,"LINESTRING (114.0289314 22.5207932, 114.0289226 22.5207592, 114.0289153 22.5207201)",,,,
7701171849,8071642688,0,824751296,福荣路,tertiary,True,False,214.92499999999998,"LINESTRING (114.0289314 22.5207932, 114.0288398 22.520842, 114.0287973 22.5208647, 114.0271348 22.521784)",2,,,
7701171850,7701171849,0,824751296,福荣路,tertiary,True,False,7.186,"LINESTRING (114.028992 22.5207609, 114.0289314 22.5207932)",2,,,
7701171850,2323527477,0,40954697,沙嘴路,tertiary,True,False,20.444,"LINESTRING (114.028992 22.5207609, 114.0290206 22.5207904, 114.0290479 22.5208235, 114.0290803 22.5208661, 114.0291105 22.5209083)",,,,
7701171879,6178116959,0,231532378,,residential,False,False,6.507,"LINESTRING (114.0240485 22.5260595, 114.0239943 22.5260898)",1,,,
7701171879,8071642644,0,865609644,上沙椰树路,residential,True,False,10.699,"LINESTRING (114.0240485 22.5260595, 114.024101 22.5261426)",2,,,
7868781052,1491845106,0,843561045,十七号街,residential,False,True,367.411,"LINESTRING (114.0316531 22.5268658, 114.0321499 22.5276138, 114.032619 22.52832, 114.0326566 22.5283903, 114.032688 22.5284657, 114.0327079 22.5285448, 114.0327207 22.5286276, 114.0327295 22.5287018, 114.0327323 22.5287582, 114.0327276 22.5288241, 114.0325922 22.5297333, 114.0325697 22.5298911)",2,,,
7868781052,498857685,0,843561047,福强路,primary,True,False,345.098,"LINESTRING (114.0316531 22.5268658, 114.0304721 22.5275122, 114.0304281 22.5275363, 114.0301801 22.5276745, 114.0292788 22.528166, 114.0287734 22.5284642)",3,,,
7868781069,9660848467,0,1051307466,福强路,primary,True,False,86.387,"LINESTRING (114.031487 22.5268015, 114.0322097 22.5264041)",3,,,
7868781069,7868781052,0,843561046,,primary_link,True,False,19.768,"LINESTRING (114.031487 22.5268015, 114.0315357 22.5267972, 114.0315794 22.5268075, 114.0316201 22.5268296, 114.0316531 22.5268658)",2,,,
8068348794,8068348867,0,659870814,下沙南街,residential,False,False,104.583,"LINESTRING (114.0228229 22.5259284, 114.0219563 22.5264222)",,,,
8068348794,6178116905,0,865609643,,residential,False,False,42.94,"LINESTRING (114.0228229 22.5259284, 114.0226101 22.525596)",,,,
8068348794,8068348795,0,865609643,,residential,False,True,51.588,"LINESTRING (114.0228229 22.5259284, 114.023079 22.5263275)",,,,
8068348795,6178116904,0,231532378,,residential,False,True,33.325,"LINESTRING (114.023079 22.5263275, 114.0234034 22.5263327)",1,,,
8068348795,8068348794,0,865609643,,residential,False,False,51.588,"LINESTRING (114.023079 22.5263275, 114.0228229 22.5259284)",,,,
8068348795,8068348864,0,659870812,,residential,False,False,105.70400000000001,"LINESTRING (114.023079 22.5263275, 114.0230124 22.526328, 114.0229563 22.5263394, 114.0228912 22.5263623, 114.0221721 22.5267551)",,,,
8068348830,8068348868,0,223456784,上沙椰树路,residential,True,False,98.086,"LINESTRING (114.0245308 22.5269298, 114.0240442 22.5261708)",2,,,
8068348830,3556986842,0,349913409,,residential,False,False,6.41,"LINESTRING (114.0245308 22.5269298, 114.0245903 22.5269124)",,,,
8068348830,3556987069,0,349913409,,residential,False,True,111.003,"LINESTRING (114.0245308 22.5269298, 114.0234711 22.5271258)",,,,
8068348836,8068362785,0,223456784,上沙椰树路,residential,True,False,103.187,"LINESTRING (114.023421 22.5251331, 114.0229753 22.5244184, 114.0229469 22.5243739, 114.0229186 22.5243295)",2,,,
8068348836,6178116905,0,231532384,福沙路,residential,False,False,97.911,"LINESTRING (114.023421 22.5251331, 114.0226554 22.5255711, 114.0226101 22.525596)",2,,,
8068348837,6178116956,0,659870822,广场六街,residential,False,True,132.547,"LINESTRING (114.0235086 22.5251569, 114.0246212 22.524553)",,,,
8068348837,7701171879,0,865609644,上沙椰树路,residential,True,False,114.666,"LINESTRING (114.0235086 22.5251569, 114.0240485 22.5260595)",2,,,
8068348862,6178116907,0,231532376,下沙村仔路,residential,False,True,42.474,"LINESTRING (114.0212348 22.5268279, 114.0210132 22.5265054)",2,,,
8068348862,8068348867,0,659870814,下沙南街,residential,False,True,86.757,"LINESTRING (114.0212348 22.5268279, 114.0219563 22.5264222)",,,,
8068348862,9608997541,0,"[231532376, 1044157135]",下沙村仔路,residential,False,False,230.06599999999997,"LINESTRING (114.0212348 22.5268279, 114.0215976 22.5273663, 114.021656 22.5274625, 114.0216914 22.5275323, 114.0217174 22.5275973, 114.0217458 22.5276791, 114.0217658 22.5277557, 114.0217819 22.5278255, 114.0218006 22.5279076, 114.0218129 22.5279603, 114.0218338 22.5280145, 114.0218682 22.528074, 114.0219041 22.5281194, 114.0219501 22.5281696, 114.0223928 22.5285483)",2,,,
8068348864,8068348867,0,223456786,新村路,residential,False,False,43.146,"LINESTRING (114.0221721 22.5267551, 114.0219563 22.5264222)",2,,,
8068348864,2323527442,0,223456786,新村路,residential,False,True,174.339,"LINESTRING (114.0221721 22.5267551, 114.0226236 22.5274492, 114.0227806 22.5276907, 114.023046 22.5280992)",2,,,
8068348864,8068348795,0,659870812,,residential,False,True,105.70400000000001,"LINESTRING (114.0221721 22.5267551, 114.0228912 22.5263623, 114.0229563 22.5263394, 114.0230124 22.526328, 114.023079 22.5263275)",,,,
8068348867,6178116906,0,223456786,新村路,residential,False,False,42.479,"LINESTRING (114.0219563 22.5264222, 114.0217414 22.5260958)",2,,,
8068348867,8068348864,0,223456786,新村路,residential,False,True,43.146,"LINESTRING (114.0219563 22.5264222, 114.0221721 22.5267551)",2,,,
8068348867,8068348862,0,659870814,下沙南街,residential,False,False,86.757,"LINESTRING (114.0219563 22.5264222, 114.0212348 22.5268279)",,,,
8068348867,8068348794,0,659870814,下沙南街,residential,False,True,104.583,"LINESTRING (114.0219563 22.5264222, 114.0228229 22.5259284)",,,,
8068348868,8071642644,0,223456782,上沙大道,residential,False,True,6.623,"LINESTRING (114.0240442 22.5261708, 114.024101 22.5261426)",,,,
8068348868,6178116959,0,223456784,上沙椰树路,residential,True,False,10.363,"LINESTRING (114.0240442 22.5261708, 114.0239943 22.5260898)",2,,,
8068348883,8068362786,0,223456776,福荣路,tertiary,True,False,7.47,"LINESTRING (114.0227784 22.5241096, 114.0228408 22.5240751)",2,,,
8068348884,8068348883,0,223456784,上沙椰树路,residential,True,False,7.706,"LINESTRING (114.0228165 22.5241693, 114.0227784 22.5241096)",2,,,
8068362785,8068348884,0,223456784,上沙椰树路,residential,True,False,20.671,"LINESTRING (114.0229186 22.5243295, 114.0228165 22.5241693)",2,,,
8068362786,8068362787,0,865609644,上沙椰树路,residential,True,False,7.697,"LINESTRING (114.0228408 22.5240751, 114.0228791 22.5241346)",2,,,
8068362786,2323527436,0,223456776,福荣路,tertiary,True,False,226.065,"LINESTRING (114.0228408 22.5240751, 114.0229017 22.5240413, 114.0245795 22.5231199, 114.0246322 22.5230907, 114.0247321 22.5230353)",2,,,
8068362787,8068348884,0,824751296,福荣路,tertiary,True,False,7.499,"LINESTRING (114.0228791 22.5241346, 114.0228165 22.5241693)",2,,,
8068362787,8068362788,0,865609644,上沙椰树路,residential,True,False,20.664,"LINESTRING (114.0228791 22.5241346, 114.0229818 22.5242944)",2,,,
8068362788,8068362785,0,223456775,,residential,True,False,7.574,"LINESTRING (114.0229818 22.5242944, 114.0229186 22.5243295)",,,,
8068362788,8068348837,0,865609644,上沙椰树路,residential,True,False,110.12,"LINESTRING (114.0229818 22.5242944, 114.0230087 22.5243361, 114.0230357 22.524378, 114.0235086 22.5251569)",2,,,
8071642644,8068348868,0,223456782,上沙大道,residential,False,False,6.623,"LINESTRING (114.024101 22.5261426, 114.0240442 22.5261708)",,,,
8071642644,3556986842,0,865609644,上沙椰树路,residential,True,False,99.261,"LINESTRING (114.024101 22.5261426, 114.0245903 22.5269124)",2,,,
8071642644,8071642645,0,223456782,上沙大道,residential,False,True,147.30200000000002,"LINESTRING (114.024101 22.5261426, 114.0245699 22.5259085, 114.0246185 22.5258906, 114.0246619 22.5258784, 114.0247036 22.5258727, 114.0247539 22.5258737, 114.0248026 22.5258789, 114.0248498 22.5258862, 114.0248984 22.5258992, 114.0249477 22.5259186, 114.0253826 22.5261645)",,,,
8071642645,8071642644,0,223456782,上沙大道,residential,False,False,147.302,"LINESTRING (114.0253826 22.5261645, 114.0249477 22.5259186, 114.0248984 22.5258992, 114.0248498 22.5258862, 114.0248026 22.5258789, 114.0247539 22.5258737, 114.0247036 22.5258727, 114.0246619 22.5258784, 114.0246185 22.5258906, 114.0245699 22.5259085, 114.024101 22.5261426)",,,,
8071642688,8577265883,0,824751296,福荣路,tertiary,True,False,282.33500000000004,"LINESTRING (114.0271348 22.521784, 114.0249042 22.5230173, 114.0248625 22.5230404, 114.0247763 22.5230881)",2,,,
8071642688,8071642694,0,865978121,,residential,True,False,33.751000000000005,"LINESTRING (114.0271348 22.521784, 114.0271179 22.5218129, 114.0271071 22.5218383, 114.0270562 22.5219876, 114.0270468 22.5220123, 114.0270341 22.5220383, 114.0270155 22.5220655)",,,,
8071642694,8577265884,0,223456775,,residential,True,False,253.23,"LINESTRING (114.0270155 22.5220655, 114.0267151 22.5222323, 114.0250077 22.5231805, 114.0249717 22.5232004, 114.0249025 22.5232388)",,,,
8071647064,2399021821,0,231534964,,residential,False,True,195.838,"LINESTRING (114.0304797 22.5201902, 114.0312843 22.5217869)",,,,
8071647064,8071647126,0,223456775,,residential,True,False,138.42,"LINESTRING (114.0304797 22.5201902, 114.0302943 22.5202874, 114.0293078 22.5208048)",,,,
8071647074,7701171849,0,40954699,沙嘴路,tertiary,True,False,20.480999999999998,"LINESTRING (114.0290023 22.520965, 114.0289805 22.520922, 114.0289602 22.5208773, 114.0289454 22.5208376, 114.0289314 22.5207932)",,,,
8071647074,8071647147,0,223456775,,residential,True,False,23.101,"LINESTRING (114.0290023 22.520965, 114.0289434 22.5209959, 114.0289097 22.5210136, 114.0288082 22.5210699)",,,,
8071647079,8071647104,0,223456776,福荣路,tertiary,True,False,1.869,"LINESTRING (114.0289153 22.5207201, 114.028931 22.5207116)",2,,,
8071647082,8071647108,0,1051282778,沙嘴路,tertiary,True,False,263.822,"LINESTRING (114.0323249 22.525959, 114.0316362 22.5249311, 114.0316115 22.5248942, 114.0311137 22.5241512, 114.0310805 22.5241016, 114.0309732 22.5239415)",,,,
8071647090,8071647091,0,40954697,沙嘴路,tertiary,True,False,72.726,"LINESTRING (114.0292612 22.5211331, 114.0296332 22.5216896)",,,,
8071647091,8071647107,0,40954697,沙嘴路,tertiary,True,False,112.16499999999999,"LINESTRING (114.0296332 22.5216896, 114.0301623 22.5224812, 114.0302069 22.5225479)",,,,
8071647091,2399038451,0,231534936,,residential,False,False,140.285,"LINESTRING (114.0296332 22.5216896, 114.0305772 22.5211465, 114.0307048 22.521349)",,,,
8071647092,8071647107,0,231532377,沙嘴中心路,residential,False,True,14.046,"LINESTRING (114.0300903 22.5226139, 114.0302069 22.5225479)",,,,
8071647092,8071647105,0,40954699,沙嘴路,tertiary,True,False,88.002,"LINESTRING (114.0300903 22.5226139, 114.030046 22.5225471, 114.0296423 22.5219393)",,,,
8071647094,9660848469,0,638856652,,primary_link,True,False,92.983,"LINESTRING (114.032327 22.5257199, 114.0324587 22.52583, 114.0325683 22.5258967, 114.0326749 22.5259339, 114.0327903 22.5259491, 114.0329154 22.5259462, 114.0330284 22.5259219, 114.0331477 22.5258883)",1,,,
8071647094,9660848481,0,1051282779,沙嘴路,tertiary,True,False,59.230000000000004,"LINESTRING (114.032327 22.5257199, 114.0324942 22.5259701, 114.0326326 22.5261716)",,,,
8071647104,7701171850,0,40954697,沙嘴路,tertiary,True,False,8.334,"LINESTRING (114.028931 22.5207116, 114.0289641 22.5207361, 114.028992 22.5207609)",,,,
8071647105,8071647127,0,40954699,沙嘴路,tertiary,True,False,101.699,"LINESTRING (114.0296423 22.5219393, 114.0291244 22.5211598)",,,,
8071647105,2323527428,0,223456780,上沙东村九巷,residential,False,True,479.779,"LINESTRING (114.0296423 22.5219393, 114.0295195 22.5220042, 114.0284224 22.5225797, 114.0279833 22.5228101, 114.0279575 22.5228236, 114.0279186 22.522844, 114.027224 22.5231964, 114.0255544 22.5240264)",,,,
8071647107,8071647092,0,231532377,沙嘴中心路,residential,False,False,14.046,"LINESTRING (114.0302069 22.5225479, 114.0300903 22.5226139)",,,,
8071647107,8071647109,0,40954697,沙嘴路,tertiary,True,False,173.32399999999998,"LINESTRING (114.0302069 22.5225479, 114.0309767 22.5236997, 114.031009 22.523748, 114.0310934 22.5238742)",,,,
8071647107,2399021838,0,231532377,沙嘴中心路,residential,False,True,130.816,"LINESTRING (114.0302069 22.5225479, 114.0303201 22.5224839, 114.0312705 22.5219009)",,,,
8071647108,8071647109,0,1051282780,金地一路,tertiary,False,True,14.437,"LINESTRING (114.0309732 22.5239415, 114.0310934 22.5238742)",,,,
8071647108,8071647092,0,40954699,沙嘴路,tertiary,True,False,173.25300000000001,"LINESTRING (114.0309732 22.5239415, 114.0308876 22.5238137, 114.030861 22.5237741, 114.0300903 22.5226139)",,,,
8071647108,2323527539,0,223456783,,residential,False,False,196.829,"LINESTRING (114.0309732 22.5239415, 114.0308548 22.5240077, 114.0306298 22.5241361, 114.0293387 22.5248655)",,,permissive,
8071647109,8071647108,0,1051282780,金地一路,tertiary,False,False,14.437,"LINESTRING (114.0310934 22.5238742, 114.0309732 22.5239415)",,,,
8071647109,8071647094,0,1051282779,沙嘴路,tertiary,True,False,241.195,"LINESTRING (114.0310934 22.5238742, 114.0312017 22.5240363, 114.0317532 22.5248614, 114.032327 22.5257199)",,,,
8071647109,2269570039,0,1051282781,金地一路,tertiary,False,True,253.616,"LINESTRING (114.0310934 22.5238742, 114.0312354 22.5237947, 114.0332205 22.522716)",,,,
8071647126,2323527477,0,223456775,,residential,True,False,23.305,"LINESTRING (114.0293078 22.5208048, 114.0292104 22.5208559, 114.0291767 22.5208736, 114.0291105 22.5209083)",,,,
8071647126,8071647090,0,824751292,,residential,True,False,39.043,"LINESTRING (114.0293078 22.5208048, 114.0293016 22.520809, 114.0292959 22.5208135, 114.0292882 22.5208199, 114.0292812 22.5208277, 114.0292743 22.5208373, 114.029267 22.5208484, 114.0292608 22.5208603, 114.0292553 22.5208728, 114.0292499 22.5208875, 114.0292456 22.5209017, 114.0292422 22.5209147, 114.0292394 22.5209278, 114.0292374 22.5209391, 114.0292358 22.5209497, 114.0292337 22.52097, 114.0292323 22.5209932, 114.0292327 22.5210157, 114.0292348 22.5210351, 114.0292378 22.5210558, 114.0292412 22.5210747, 114.0292456 22.5210924, 114.0292506 22.5211078, 114.0292555 22.5211202, 114.0292612 22.5211331)",,,,
8071647127,8071647074,0,40954699,沙嘴路,tertiary,True,False,25.040999999999997,"LINESTRING (114.0291244 22.5211598, 114.0290508 22.5210489, 114.0290216 22.5209995, 114.0290023 22.520965)",,,,
8071647127,8071647147,0,865978123,,residential,True,False,35.293,"LINESTRING (114.0291244 22.5211598, 114.0291143 22.5211498, 114.0291036 22.5211411, 114.0290921 22.5211327, 114.0290782 22.5211239, 114.0290646 22.5211162, 114.029052 22.5211097, 114.0290392 22.5211036, 114.0290279 22.5210987, 114.0290174 22.5210944, 114.0289968 22.5210869, 114.028973 22.5210794, 114.0289495 22.5210736, 114.0289287 22.5210701, 114.0289063 22.5210671, 114.0288857 22.5210649, 114.0288661 22.521064, 114.0288487 22.5210642, 114.0288344 22.5210652, 114.0288194 22.5210668, 114.0288082 22.5210699)",,,,
8071647147,8071642694,0,223456775,,residential,True,False,214.853,"LINESTRING (114.0288082 22.5210699, 114.0282498 22.52138, 114.0271781 22.5219752, 114.0270155 22.5220655)",,,,
8185629248,2269569877,0,217649878,九号路,residential,False,False,133.183,"LINESTRING (114.038862 22.5213929, 114.0387178 22.5211864, 114.0380115 22.5205391, 114.0379865 22.5205156)",,,,
8198614155,498857670,0,135913027,沙嘴路,secondary,True,False,42.699,"LINESTRING (114.0328073 22.5266809, 114.0326885 22.5264965, 114.032662 22.5264571, 114.0325917 22.5263526)",,,,
8198614155,6020564532,0,638856650,,primary_link,True,False,70.79299999999999,"LINESTRING (114.0328073 22.5266809, 114.0327932 22.5266646, 114.0327762 22.5266495, 114.0327566 22.5266351, 114.0327304 22.5266198, 114.0327002 22.5266042, 114.0326667 22.5265889, 114.0326321 22.5265756, 114.0325993 22.5265637, 114.0325684 22.5265545, 114.0325368 22.5265459, 114.032504 22.5265381, 114.0324715 22.5265328, 114.0324394 22.52653, 114.0324073 22.5265294, 114.032367 22.5265323, 114.0322883 22.5265547, 114.0321693 22.5265832)",,,,
8198655525,8198655528,0,881574285,,residential,False,False,22.346,"LINESTRING (114.0329069 22.5272333, 114.0330889 22.5271232)",,,,
8198655528,8198614155,0,135913027,沙嘴路,secondary,True,False,57.056,"LINESTRING (114.0330889 22.5271232, 114.0328073 22.5266809)",,,,
8198655528,8198655525,0,881574285,,residential,False,True,22.346,"LINESTRING (114.0330889 22.5271232, 114.0329069 22.5272333)",,,,
