u,v,key,osmid,oneway,lanes,name,highway,reversed,length,bridge,geometry,ref,tunnel
6433474824,1116534680,0,96336937,True,,北环大道辅路,primary,False,99.153,,"LINESTRING (114.0155728 22.5599269, 114.0156924 22.5599328, 114.015821 22.5599339, 114.0159423 22.5599234, 114.0160549 22.5599043, 114.0163635 22.559833, 114.0164336 22.5598183, 114.0165234 22.5598053)",,
6695243960,2528808214,0,712070999,False,,香水三街,residential,False,40.811,,"LINESTRING (114.0170992 22.5591122, 114.0171159 22.5587455)",,
7097821764,7097821765,0,759798958,False,,侨香五道,residential,False,244.158,,"LINESTRING (114.0039506 22.5532387, 114.0063277 22.5532835)",,
7097821764,8986992832,0,759798958,False,,侨香五道,residential,True,6.38,,"LINESTRING (114.0039506 22.5532387, 114.0038885 22.5532371)",,
7097821764,1342322955,0,759798957,True,2,安托山六路,tertiary,False,190.696,,"LINESTRING (114.0039506 22.5532387, 114.0039204 22.5548124, 114.0039175 22.5549534)",,
7097821765,9907679234,0,759798958,False,,侨香五道,residential,False,80.297,,"LINESTRING (114.0063277 22.5532835, 114.0071095 22.5532966)",,
7097821765,7097821764,0,759798958,False,,侨香五道,residential,True,244.158,,"LINESTRING (114.0063277 22.5532835, 114.0039506 22.5532387)",,
7097821765,7097821766,0,1080952210,False,,,residential,False,92.818,,"LINESTRING (114.0063277 22.5532835, 114.0063197 22.5541182)",,
7097821766,7097821765,0,1080952210,False,,,residential,True,92.818,,"LINESTRING (114.0063197 22.5541182, 114.0063277 22.5532835)",,
7283540933,3969348511,0,"[246568360, 245743602, 686377687]",False,,安托山九路,tertiary,True,223.29100000000003,,"LINESTRING (114.0090572 22.5597692, 114.0090636 22.5597082, 114.0090674 22.5596328, 114.0090729 22.559564, 114.0090809 22.5595025, 114.0090964 22.5594365, 114.0091246 22.5593574, 114.0091581 22.5592831, 114.0092146 22.5591844, 114.0094271 22.5588394, 114.0098805 22.5581483, 114.0099943 22.557987)",,yes
7283540933,2535929937,0,996207978,True,,安托山九路,tertiary,False,14.075,,"LINESTRING (114.0090572 22.5597692, 114.0090436 22.5598285, 114.0090214 22.5598912)",,
7283540941,7283540943,0,1067522789,True,,侨香路,primary,False,69.255,,"LINESTRING (114.0084259 22.5518176, 114.0080476 22.551302)",,
7283540941,1342323032,0,245744470,True,,,tertiary_link,False,55.090999999999994,,"LINESTRING (114.0084259 22.5518176, 114.0083534 22.5517803, 114.0082894 22.5517514, 114.0082117 22.5517233, 114.0081183 22.551707, 114.0079151 22.5516934)",,
7283556629,3969348508,0,393889283,False,,安托山七路,tertiary,False,478.5179999999999,,"LINESTRING (114.0088747 22.5531875, 114.0085084 22.5534714, 114.0080919 22.5538399, 114.007699 22.5541371, 114.0075741 22.5542253, 114.0074088 22.5543197, 114.0073174 22.554353, 114.0065861 22.5547172, 114.0064673 22.5547865, 114.0063729 22.5548595, 114.0062878 22.554958, 114.0062223 22.5550532, 114.0059465 22.555591, 114.0056839 22.5561398)",,
7283556629,1116534892,0,393889283,False,,安托山七路,tertiary,True,44.122,,"LINESTRING (114.0088747 22.5531875, 114.0090747 22.5530324, 114.0092038 22.5529324)",,
7283556629,7283556643,0,780036975,True,1,,primary_link,False,70.606,,"LINESTRING (114.0088747 22.5531875, 114.0089481 22.5530583, 114.0089834 22.5529684, 114.0089994 22.5528932, 114.0090064 22.5528132, 114.0090082 22.5527331, 114.0089976 22.5526514, 114.0089764 22.5525799)",,
7283556630,7987093016,0,780036974,True,1,,primary_link,False,83.315,,"LINESTRING (114.0090912 22.5524439, 114.0092015 22.55254, 114.0093019 22.5525907, 114.0094143 22.5526314, 114.0095309 22.5526504, 114.0096631 22.552657, 114.009836 22.5526415)",,
7283556630,1116534522,0,996207981,True,,侨香路,primary,False,51.524,,"LINESTRING (114.0090912 22.5524439, 114.0092538 22.5526692, 114.0093603 22.5528348)",,
7283556643,7283540941,0,1067522789,True,,侨香路,primary,False,101.88600000000001,,"LINESTRING (114.0089764 22.5525799, 114.0088193 22.5523631, 114.0084259 22.5518176)",,
7283556781,7283540933,0,780036982,True,,禾镰二路,residential,False,28.513,,"LINESTRING (114.0088457 22.5598805, 114.0088681 22.5598894, 114.0088986 22.5598946, 114.0089281 22.5598933, 114.008959 22.5598834, 114.0089844 22.5598661, 114.0090207 22.5598289, 114.0090572 22.5597692)",,
7510707141,7510707218,0,119460311,False,,侨香四道,residential,False,134.515,,"LINESTRING (114.0025555 22.5516352, 114.0012458 22.5516149)",,
7510707141,8986992833,0,119460311,False,,侨香四道,residential,True,139.733,,"LINESTRING (114.0025555 22.5516352, 114.003916 22.5516563)",,
7510707141,7510707142,0,802925027,False,,,residential,True,174.417,,"LINESTRING (114.0025555 22.5516352, 114.002514 22.5532033)",,
7510707142,8986992832,0,759798958,False,,侨香五道,residential,False,141.199,,"LINESTRING (114.002514 22.5532033, 114.0038885 22.5532371)",,
7510707142,7510707219,0,759798958,False,,侨香五道,residential,True,133.263,,"LINESTRING (114.002514 22.5532033, 114.0012166 22.5531774)",,
7510707142,7510707141,0,802925027,False,,,residential,False,174.417,,"LINESTRING (114.002514 22.5532033, 114.0025555 22.5516352)",,
7510707216,7510707218,0,1083773326,False,,侨香四道,residential,True,126.145,,"LINESTRING (114.0000176 22.5515958, 114.0012458 22.5516149)",,
7510707218,7510707141,0,119460311,False,,侨香四道,residential,True,134.515,,"LINESTRING (114.0012458 22.5516149, 114.0025555 22.5516352)",,
7510707218,7510707216,0,1083773326,False,,侨香四道,residential,False,126.145,,"LINESTRING (114.0012458 22.5516149, 114.0000176 22.5515958)",,
7510707218,7510707219,0,1083773327,False,,安托山四路,residential,True,173.768,,"LINESTRING (114.0012458 22.5516149, 114.0012166 22.5531774)",,
7510707219,7510707142,0,759798958,False,,侨香五道,residential,False,133.263,,"LINESTRING (114.0012166 22.5531774, 114.002514 22.5532033)",,
7510707219,7510707218,0,1083773327,False,,安托山四路,residential,False,173.768,,"LINESTRING (114.0012166 22.5531774, 114.0012458 22.5516149)",,
7987093010,8000064259,0,858141042,False,,润田路,residential,True,254.51,,"LINESTRING (114.0108576 22.5526905, 114.0108903 22.5527771, 114.0110443 22.5531855, 114.0110735 22.5532368, 114.0111148 22.5532847, 114.0111612 22.5533241, 114.0112124 22.5533512, 114.0112686 22.5533703, 114.01182 22.5535165, 114.0118963 22.553544, 114.0119653 22.5535773, 114.0120201 22.5536105, 114.0120789 22.5536582, 114.0124124 22.5539862, 114.0124513 22.5540268, 114.0125377 22.5541142, 114.0125739 22.5541441)",,
7987093010,9906874992,0,1080860973,True,,润田路,residential,False,43.396,,"LINESTRING (114.0108576 22.5526905, 114.0108251 22.5526411, 114.0107697 22.5525938, 114.0107025 22.5525611, 114.0106191 22.5525503, 114.010495 22.552558)",,
7987093016,7987093055,0,1080860971,True,2,农园路,secondary,False,74.978,,"LINESTRING (114.009836 22.5526415, 114.0105282 22.552427)",,
7987093017,1342322923,0,780036970,False,,润田路,residential,False,198.34799999999998,,"LINESTRING (114.010634 22.552156, 114.0100693 22.5506136, 114.0100479 22.5505577, 114.0100263 22.5505132, 114.0100024 22.5504711)",,
7987093017,7987093070,0,856642325,True,,润田路,residential,False,35.909,,"LINESTRING (114.010634 22.552156, 114.0106753 22.5522136, 114.0107307 22.5522589, 114.0107877 22.5522835, 114.0108527 22.5522982, 114.0109234 22.5523046)",,
7987093055,7987093070,0,1080860971,True,2,农园路,secondary,False,42.805,,"LINESTRING (114.0105282 22.552427, 114.0109234 22.5523046)",,
7987093055,7987093017,0,1080860972,True,,润田路,residential,False,33.326,,"LINESTRING (114.0105282 22.552427, 114.0105894 22.5523584, 114.0106228 22.5522948, 114.0106368 22.5522302, 114.010634 22.552156)",,
7987093070,9906876225,0,1080860971,True,2,农园路,secondary,False,358.43399999999997,,"LINESTRING (114.0109234 22.5523046, 114.011249 22.5521869, 114.0115707 22.5520394, 114.0118911 22.5518701, 114.0122162 22.5516638, 114.012515 22.5514375, 114.0127301 22.5512455, 114.0129611 22.551015, 114.0131984 22.5507447, 114.0134011 22.5504677, 114.0134364 22.5504175, 114.0135396 22.5502716)",,
7987093101,8000064259,0,119460288,False,2,泽田路,residential,False,103.73100000000001,,"LINESTRING (114.0125063 22.5550709, 114.0125325 22.5543369, 114.0125337 22.5542828, 114.0125412 22.5542289, 114.0125739 22.5541441)",,
7987093101,8000064252,0,996247131,True,,泽田路,residential,False,31.229999999999997,,"LINESTRING (114.0125063 22.5550709, 114.0125323 22.5551347, 114.0125715 22.5551913, 114.0126164 22.5552371, 114.0126958 22.5552775)",,
7987093129,7987093131,0,119460298,True,,泽田路,residential,False,17.009,,"LINESTRING (114.0135739 22.5502229, 114.0136117 22.5502624, 114.0136836 22.5503375)",,
7987093131,9906876225,0,1080867515,True,2,泽田路,residential,False,16.504,,"LINESTRING (114.0136836 22.5503375, 114.0135396 22.5502716)",,
7987093131,8000064259,0,119460288,False,2,泽田路,residential,True,537.1619999999999,,"LINESTRING (114.0136836 22.5503375, 114.0137857 22.5504084, 114.0138327 22.5504489, 114.0138797 22.5504894, 114.0139444 22.5505819, 114.014006 22.5507143, 114.0145809 22.5522102, 114.0145934 22.5523008, 114.0145876 22.5523939, 114.0145399 22.552499, 114.0144645 22.5525737, 114.0132843 22.5535392, 114.0126805 22.5540178, 114.0126276 22.5540674, 114.0125739 22.5541441)",,
7987093131,1116534789,0,1051307463,True,2,农园路,secondary,False,366.31499999999994,,"LINESTRING (114.0136836 22.5503375, 114.0135705 22.5504981, 114.0135413 22.5505396, 114.0133826 22.5507545, 114.0132224 22.5509522, 114.0130576 22.5511372, 114.0128681 22.5513236, 114.0126539 22.5515114, 114.0124275 22.5516892, 114.0121702 22.5518656, 114.0119145 22.5520164, 114.011628 22.5521573, 114.0112802 22.5523038, 114.0110013 22.5523996)",,
7998551639,8000064213,0,25565889,True,,侨香路,primary,False,258.346,,"LINESTRING (114.0164713 22.5553322, 114.0185006 22.5553874, 114.0188818 22.5553978, 114.018986 22.5554006)",,
8000064204,8000064221,0,633620744,True,,侨香路,primary,False,54.345,,"LINESTRING (114.0194908 22.5556295, 114.0193184 22.5556198, 114.0189624 22.5556023)",,
8000064204,8000064212,0,858141039,True,,,primary_link,False,26.807,,"LINESTRING (114.0194908 22.5556295, 114.0194587 22.5555935, 114.0194446 22.5555644, 114.0194419 22.5555421, 114.0194432 22.555513, 114.019452 22.555487, 114.019466 22.5554635, 114.0194828 22.5554437, 114.0195098 22.555424)",,
8000064213,8000064212,0,25565889,True,,侨香路,primary,False,53.858999999999995,,"LINESTRING (114.018986 22.5554006, 114.0192074 22.5554067, 114.0195098 22.555424)",,
8000064213,8000064221,0,858141040,True,,,primary_link,False,27.788000000000004,,"LINESTRING (114.018986 22.5554006, 114.0190103 22.5554169, 114.0190296 22.5554469, 114.0190387 22.5554779, 114.0190387 22.5555145, 114.0190306 22.5555464, 114.0190143 22.555569, 114.018992 22.5555868, 114.0189624 22.5556023)",,
8000064221,2429850300,0,633620744,True,,侨香路,primary,False,42.786,,"LINESTRING (114.0189624 22.5556023, 114.018546 22.5555888)",,
8000064223,2528808214,0,"[245744481, 712070999]",False,,"['香水三街', '二号路']",residential,"[False, True]",346.235,,"LINESTRING (114.0171121 22.5556318, 114.0171056 22.5570215, 114.0171178 22.558336, 114.0171159 22.5587455)",,
8000064223,8285753027,0,891434648,True,1,侨香路,primary,False,30.624000000000002,,"LINESTRING (114.0171121 22.5556318, 114.0170786 22.5556313, 114.0170304 22.5556273, 114.0169782 22.5556175, 114.0169339 22.5556011, 114.0168322 22.5555509)",,
8000064233,8000086882,0,1067522800,True,,侨香路,primary,False,48.509,,"LINESTRING (114.0155032 22.5553124, 114.0159755 22.5553207)",,
8000064233,8000086811,0,1052425740,True,,香蜜湖路辅路,secondary,False,58.198,,"LINESTRING (114.0155032 22.5553124, 114.0155312 22.5552409, 114.0155665 22.5551555, 114.0157215 22.5548296)",,
8000064234,8000086811,0,270684535,True,,,primary_link,False,90.638,,"LINESTRING (114.0150384 22.5553056, 114.0150773 22.5552985, 114.0151167 22.5552887, 114.01515 22.555279, 114.0151905 22.5552644, 114.0152306 22.555247, 114.015269 22.5552292, 114.015311 22.5552068, 114.0153462 22.5551861, 114.015386 22.5551623, 114.0154242 22.5551397, 114.0154668 22.555113, 114.0155066 22.5550848, 114.0155415 22.5550548, 114.015577 22.5550206, 114.0156128 22.5549818, 114.0156427 22.5549447, 114.0156702 22.5549089, 114.0156939 22.5548746, 114.0157215 22.5548296)",,
8000064234,8000064233,0,996247106,True,,侨香路,primary,False,47.736000000000004,,"LINESTRING (114.0150384 22.5553056, 114.0152845 22.5553085, 114.0155032 22.5553124)",,
8000064235,8000064262,0,996247106,True,,侨香路,primary,False,15.828,,"LINESTRING (114.0122055 22.5552701, 114.0123596 22.555273)",,
8000064235,7987093101,0,858141041,True,,泽田路,residential,False,39.709,,"LINESTRING (114.0122055 22.5552701, 114.0123 22.5552495, 114.0123829 22.5552069, 114.0124465 22.5551563, 114.0124886 22.5551061, 114.0125063 22.5550709)",,
8000064252,8000064234,0,996247106,True,,侨香路,primary,False,240.581,,"LINESTRING (114.0126958 22.5552775, 114.0150384 22.5553056)",,
8000064259,7987093131,0,119460288,False,2,泽田路,residential,False,537.162,,"LINESTRING (114.0125739 22.5541441, 114.0126276 22.5540674, 114.0126805 22.5540178, 114.0132843 22.5535392, 114.0144645 22.5525737, 114.0145399 22.552499, 114.0145876 22.5523939, 114.0145934 22.5523008, 114.0145809 22.5522102, 114.014006 22.5507143, 114.0139444 22.5505819, 114.0138797 22.5504894, 114.0138327 22.5504489, 114.0137857 22.5504084, 114.0136836 22.5503375)",,
8000064259,7987093101,0,119460288,False,2,泽田路,residential,True,103.73100000000001,,"LINESTRING (114.0125739 22.5541441, 114.0125412 22.5542289, 114.0125337 22.5542828, 114.0125325 22.5543369, 114.0125063 22.5550709)",,
8000064259,7987093010,0,858141042,False,,润田路,residential,False,254.51000000000002,,"LINESTRING (114.0125739 22.5541441, 114.0125377 22.5541142, 114.0124513 22.5540268, 114.0124124 22.5539862, 114.0120789 22.5536582, 114.0120201 22.5536105, 114.0119653 22.5535773, 114.0118963 22.553544, 114.01182 22.5535165, 114.0112686 22.5533703, 114.0112124 22.5533512, 114.0111612 22.5533241, 114.0111148 22.5532847, 114.0110735 22.5532368, 114.0110443 22.5531855, 114.0108903 22.5527771, 114.0108576 22.5526905)",,
8000064262,8000064263,0,858141043,True,,,primary_link,False,20.94,,"LINESTRING (114.0123596 22.555273, 114.0123566 22.5554613)",,
8000064262,8000064265,0,996247106,True,,侨香路,primary,False,28.488999999999997,,"LINESTRING (114.0123596 22.555273, 114.012422 22.5552742, 114.012637 22.5552768)",,
8000064263,582492767,0,1067522789,True,,侨香路,primary,False,160.61999999999998,,"LINESTRING (114.0123566 22.5554613, 114.0108834 22.5554402, 114.010794 22.5554258)",,
8000064264,8000064265,0,858141044,True,,,primary_link,False,20.996,,"LINESTRING (114.012634 22.5554656, 114.012637 22.5552768)",,
8000064264,8000064263,0,1067522789,True,,侨香路,primary,False,28.49,,"LINESTRING (114.012634 22.5554656, 114.0125768 22.5554645, 114.0123566 22.5554613)",,
8000064265,8000064252,0,996247106,True,,侨香路,primary,False,6.039,,"LINESTRING (114.012637 22.5552768, 114.0126958 22.5552775)",,
8000064270,8000086829,0,1067522789,True,,侨香路,primary,False,59.41,,"LINESTRING (114.0154382 22.55552, 114.0152174 22.5555151, 114.0148598 22.5555083)",,
8000064270,8000064233,0,1067522790,True,,香蜜湖路辅路,secondary,False,24.046,,"LINESTRING (114.0154382 22.55552, 114.0154479 22.5554816, 114.0154637 22.5554248, 114.0154826 22.5553697, 114.0155032 22.5553124)",,
8000086811,1116534798,0,1052425740,True,,香蜜湖路辅路,secondary,False,6.976,,"LINESTRING (114.0157215 22.5548296, 114.0157311 22.5548093, 114.0157494 22.5547724)",,
8000086829,2529006265,0,1067522789,True,,侨香路,primary,False,86.432,,"LINESTRING (114.0148598 22.5555083, 114.0140183 22.5554921)",,
8000086840,8000086829,0,245744458,True,,,primary_link,False,76.543,,"LINESTRING (114.0153551 22.5559545, 114.0153567 22.5559286, 114.0153566 22.5559136, 114.0153544 22.555896, 114.0153504 22.5558787, 114.0153448 22.5558601, 114.0153392 22.5558446, 114.0153307 22.5558254, 114.0153221 22.5558085, 114.0153117 22.5557911, 114.0153 22.555774, 114.015287 22.5557567, 114.0152708 22.5557385, 114.0152504 22.5557182, 114.0152291 22.555699, 114.0152035 22.5556778, 114.0151833 22.5556612, 114.0151588 22.5556427, 114.0151339 22.5556252, 114.0151085 22.5556084, 114.0150815 22.5555916, 114.0150538 22.5555756, 114.0150232 22.5555592, 114.0149944 22.5555453, 114.0149684 22.5555343, 114.0149418 22.5555253, 114.0149141 22.555517, 114.0148888 22.5555117, 114.0148598 22.5555083)",,
8000086840,8000086873,0,858141045,True,,,secondary_link,False,57.825999999999986,,"LINESTRING (114.0153551 22.5559545, 114.0153601 22.5559403, 114.0153663 22.5559316, 114.0153778 22.5559189, 114.0153902 22.5559068, 114.0154034 22.5558956, 114.0154174 22.5558852, 114.0154321 22.5558756, 114.0154474 22.555867, 114.0154633 22.5558592, 114.0154798 22.5558525, 114.0154966 22.5558468, 114.0155139 22.5558421, 114.0155314 22.5558384, 114.0155492 22.5558358, 114.0155671 22.5558343, 114.015585 22.5558339, 114.015603 22.5558345, 114.0156209 22.5558362, 114.0156386 22.555839, 114.0156561 22.5558429, 114.0156732 22.5558478, 114.01569 22.5558537, 114.0157064 22.5558606, 114.0157222 22.5558685, 114.0157339 22.5558752, 114.0157453 22.5558825, 114.0157563 22.5558902, 114.0157668 22.5558985, 114.0157769 22.5559072, 114.0157865 22.5559164, 114.0157956 22.5559261, 114.0158041 22.5559361, 114.0158121 22.5559465, 114.0158189 22.5559597)",,
8000086840,8000064270,0,996207982,True,,香蜜湖路辅路,secondary,False,49.062,,"LINESTRING (114.0153551 22.5559545, 114.0154038 22.5557016, 114.0154233 22.5555966, 114.0154382 22.55552)",,
8000086873,8000086875,0,1067522799,True,,香蜜湖路辅路,secondary,False,20.543,,"LINESTRING (114.0158189 22.5559597, 114.0157952 22.5560947, 114.0157886 22.5561423)",,
8000086875,5273698153,0,1067522799,True,,香蜜湖路辅路,secondary,False,80.983,,"LINESTRING (114.0157886 22.5561423, 114.0157826 22.5561979, 114.015778 22.5562551, 114.015776 22.5563096, 114.01577 22.5568701)",,
8000086882,8000086883,0,1067522799,True,,香蜜湖路辅路,secondary,False,24.044,,"LINESTRING (114.0159755 22.5553207, 114.0159197 22.5555307)",,
8000086882,7998551639,0,1067522800,True,,侨香路,primary,False,50.93,,"LINESTRING (114.0159755 22.5553207, 114.0161857 22.5553244, 114.0164713 22.5553322)",,
8000086883,8000064270,0,633620744,True,,侨香路,primary,False,49.459,,"LINESTRING (114.0159197 22.5555307, 114.0154382 22.55552)",,
8000086883,8000086873,0,1067522799,True,,香蜜湖路辅路,secondary,False,48.833,,"LINESTRING (114.0159197 22.5555307, 114.0158776 22.5556862, 114.0158592 22.5557607, 114.0158411 22.5558437, 114.0158297 22.5559009, 114.0158189 22.5559597)",,
8000086948,1116534798,0,96336950,True,,,secondary_link,False,57.304,,"LINESTRING (114.0160945 22.5549967, 114.0160837 22.5550074, 114.0160707 22.5550165, 114.0160547 22.5550233, 114.0160341 22.5550299, 114.0160038 22.5550344, 114.0159768 22.5550355, 114.0159492 22.5550337, 114.0159231 22.5550292, 114.015896 22.5550227, 114.0158635 22.5550118, 114.0158374 22.5550004, 114.0158131 22.5549864, 114.015791 22.5549691, 114.0157735 22.5549491, 114.0157613 22.5549292, 114.0157518 22.5549047, 114.0157458 22.5548823, 114.0157422 22.5548582, 114.0157418 22.5548339, 114.0157451 22.5548031, 114.0157494 22.5547724)",,
8000086948,8000086882,0,1067522799,True,,香蜜湖路辅路,secondary,False,38.1,,"LINESTRING (114.0160945 22.5549967, 114.0160289 22.5551504, 114.0160116 22.555196, 114.015998 22.5552383, 114.0159866 22.5552782, 114.0159755 22.5553207)",,
8285753018,8285753027,0,633620744,True,,侨香路,primary,False,102.852,,"LINESTRING (114.0178335 22.555573, 114.0168322 22.5555509)",,
8285753018,8000064223,0,891434648,True,1,侨香路,primary,False,75.261,,"LINESTRING (114.0178335 22.555573, 114.0177672 22.5555986, 114.0177118 22.5556171, 114.0176486 22.5556313, 114.0175947 22.5556384, 114.0171121 22.5556318)",,
8285753027,2528808273,0,633620744,True,,侨香路,primary,False,39.917,,"LINESTRING (114.0168322 22.5555509, 114.0164436 22.5555423)",,
8986992832,7097821764,0,759798958,False,,侨香五道,residential,False,6.38,,"LINESTRING (114.0038885 22.5532371, 114.0039506 22.5532387)",,
8986992832,7510707142,0,759798958,False,,侨香五道,residential,True,141.199,,"LINESTRING (114.0038885 22.5532371, 114.002514 22.5532033)",,
8986992832,8986992833,0,971043219,True,2,安托山六路,tertiary,False,175.8,,"LINESTRING (114.0038885 22.5532371, 114.003916 22.5516563)",,
8986992833,7510707141,0,119460311,False,,侨香四道,residential,False,139.733,,"LINESTRING (114.003916 22.5516563, 114.0025555 22.5516352)",,
8986992833,1342322910,0,119460311,False,,侨香四道,residential,True,6.666,,"LINESTRING (114.003916 22.5516563, 114.0039809 22.5516573)",,
8986992833,8986997422,0,971043219,True,2,安托山六路,tertiary,False,94.361,,"LINESTRING (114.003916 22.5516563, 114.0039307 22.5508078)",,
8986992883,5194055712,0,536079049,False,,弘毅路,residential,False,9.151,,"LINESTRING (114.0055983 22.5501125, 114.0055986 22.5500302)",,
8986992883,5194055705,0,536079049,False,,弘毅路,residential,True,173.955,,"LINESTRING (114.0055983 22.5501125, 114.005592 22.5516769)",,
8986992883,8986997435,0,971043221,True,2,侨香三道,tertiary,False,137.045,,"LINESTRING (114.0055983 22.5501125, 114.0055014 22.5501724, 114.0053795 22.550239, 114.0052626 22.5502944, 114.0051233 22.5503542, 114.0049921 22.5503992, 114.0048473 22.5504398, 114.0047171 22.5504703, 114.0045669 22.550496, 114.0044259 22.550512, 114.0043553 22.5505174)",,
8986992885,8986992887,0,971043224,True,2,安托山六路,tertiary,False,7.24,,"LINESTRING (114.0039357 22.5505218, 114.0039368 22.5504567)",,
8986992885,8986997417,0,1081152923,True,2,侨香三道,tertiary,False,31.17,,"LINESTRING (114.0039357 22.5505218, 114.0038588 22.5505209, 114.003791 22.5505202, 114.0036322 22.5505185)",,
8986992886,8986992885,0,971043221,True,2,侨香三道,tertiary,False,6.881,,"LINESTRING (114.0040027 22.5505225, 114.0039357 22.5505218)",,
8986992886,8986997429,0,759798957,True,2,安托山六路,tertiary,False,38.08,,"LINESTRING (114.0040027 22.5505225, 114.0040013 22.5505956, 114.0040003 22.5506441, 114.0039961 22.5508649)",,
8986992887,8986992888,0,971043222,True,2,侨香三道,tertiary,False,6.891,,"LINESTRING (114.0039368 22.5504567, 114.0040039 22.5504575)",,
8986992887,8986997442,0,971043224,True,2,安托山六路,tertiary,False,32.974,,"LINESTRING (114.0039368 22.5504567, 114.0039382 22.5503785, 114.0039392 22.5503221, 114.003942 22.5501602)",,
8986992888,8986992886,0,759798957,True,2,安托山六路,tertiary,False,7.229,,"LINESTRING (114.0040039 22.5504575, 114.0040027 22.5505225)",,
8986992888,8986997457,0,971043222,True,2,侨香三道,tertiary,False,47.207,,"LINESTRING (114.0040039 22.5504575, 114.0040964 22.5504587, 114.0041513 22.5504593, 114.0042633 22.5504567, 114.0043981 22.550448, 114.0044628 22.5504412)",,
8986997417,9907679283,0,1081152923,True,2,侨香三道,tertiary,False,241.559,,"LINESTRING (114.0036322 22.5505185, 114.00128 22.5505064)",,
8986997422,8986992885,0,971043219,True,2,安托山六路,tertiary,False,31.806,,"LINESTRING (114.0039307 22.5508078, 114.0039335 22.5506474, 114.0039344 22.5505952, 114.0039357 22.5505218)",,
8986997422,8986997417,0,971043225,True,1,,tertiary_link,False,47.623,,"LINESTRING (114.0039307 22.5508078, 114.00392 22.5507593, 114.0039054 22.5507205, 114.0038826 22.5506795, 114.0038587 22.5506477, 114.0038301 22.550617, 114.0037968 22.5505868, 114.0037618 22.550562, 114.0037198 22.5505399, 114.003676 22.5505259, 114.0036322 22.5505185)",,
8986997429,1342322910,0,759798957,True,2,安托山六路,tertiary,False,88.125,,"LINESTRING (114.0039961 22.5508649, 114.0039809 22.5516573)",,
8986997435,8986992886,0,971043221,True,2,侨香三道,tertiary,False,36.233,,"LINESTRING (114.0043553 22.5505174, 114.0042943 22.550522, 114.0041439 22.550524, 114.0040969 22.5505235, 114.0040027 22.5505225)",,
8986997435,8986997429,0,971043226,True,1,,tertiary_link,False,58.35,,"LINESTRING (114.0043553 22.5505174, 114.0043061 22.5505261, 114.0042623 22.5505372, 114.0042242 22.5505535, 114.0041849 22.5505735, 114.0041468 22.5505972, 114.0041121 22.5506234, 114.0040823 22.5506477, 114.0040548 22.5506779, 114.0040344 22.5507113, 114.0040204 22.5507496, 114.0040093 22.55079, 114.0039961 22.5508649)",,
8986997448,8986992887,0,971043222,True,2,侨香三道,tertiary,False,37.568,,"LINESTRING (114.003571 22.5504523, 114.0037927 22.550455, 114.0038595 22.5504558, 114.0039368 22.5504567)",,
8986997448,8986997442,0,971043227,True,1,,tertiary_link,False,54.15999999999999,,"LINESTRING (114.003571 22.5504523, 114.0036244 22.5504474, 114.0036676 22.5504394, 114.0037108 22.5504249, 114.0037504 22.5504056, 114.0037875 22.5503831, 114.0038228 22.5503578, 114.0038532 22.5503296, 114.0038789 22.5503004, 114.0039029 22.5502665, 114.0039196 22.5502362, 114.0039308 22.5502038, 114.003942 22.5501602)",,
8986997457,5194055712,0,971043222,True,2,侨香三道,tertiary,False,126.80200000000002,,"LINESTRING (114.0044628 22.5504412, 114.0045396 22.5504332, 114.0046911 22.5504087, 114.0048659 22.5503681, 114.0050197 22.5503216, 114.0051653 22.5502682, 114.0052978 22.5502071, 114.0054356 22.5501316, 114.0055469 22.5500653, 114.0055986 22.5500302)",,
8986997463,8986992888,0,759798957,True,2,安托山六路,tertiary,False,39.492,,"LINESTRING (114.0040107 22.5501024, 114.0040065 22.5503237, 114.0040054 22.5503785, 114.0040039 22.5504575)",,
8986997463,8986997457,0,971043228,True,1,,tertiary_link,False,67.275,,"LINESTRING (114.0040107 22.5501024, 114.0040177 22.5501506, 114.0040252 22.5501898, 114.0040407 22.5502294, 114.004061 22.5502674, 114.0040889 22.5503058, 114.0041227 22.5503415, 114.0041557 22.5503692, 114.004188 22.5503892, 114.0042269 22.5504051, 114.0042698 22.5504182, 114.004315 22.5504288, 114.0043596 22.5504358, 114.0044101 22.550439, 114.0044628 22.5504412)",,
9906874991,582493129,0,780036972,True,1,,primary_link,False,73.016,,"LINESTRING (114.009867 22.5527544, 114.0097423 22.5528221, 114.0096575 22.5529, 114.0096061 22.5529744, 114.0095684 22.5530714, 114.0095495 22.5531704, 114.0095536 22.5532911)",,
9906874991,1116534522,0,1051307463,True,2,农园路,secondary,False,53.57599999999999,,"LINESTRING (114.009867 22.5527544, 114.009599 22.5528383, 114.0093603 22.5528348)",,
9906874992,9906874991,0,1051307463,True,2,农园路,secondary,False,68.088,,"LINESTRING (114.010495 22.552558, 114.009867 22.5527544)",,
9906876225,7987093129,0,1080860971,True,2,农园路,secondary,False,6.46,,"LINESTRING (114.0135396 22.5502716, 114.0135739 22.5502229)",,
9907679234,7097821765,0,759798958,False,,侨香五道,residential,True,80.297,,"LINESTRING (114.0071095 22.5532966, 114.0063277 22.5532835)",,
9907679235,9907679236,0,1080952211,False,,侨香六道,residential,False,270.461,,"LINESTRING (114.0012329 22.5544858, 114.0038666 22.5545014)",,
