u,v,key,osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,bridge
3068097595,3068385801,0,284811730,True,,,tertiary,False,56.968,"LINESTRING (114.1039587 22.5616331, 114.1034836 22.5616253, 114.103404 22.561624)",,
3068097596,3068097583,0,1050458806,True,,宝安北路,tertiary,False,10.913,"LINESTRING (114.1039973 22.5648016, 114.1039942 22.5648997)",,
3068097596,9201401412,0,996519928,True,,梅园路,secondary,False,338.32599999999996,"LINESTRING (114.1039973 22.5648016, 114.1042135 22.5649297, 114.1059695 22.5659734, 114.1064824 22.5662565, 114.1066737 22.566361, 114.1067896 22.5664152)",,
3068097601,3068386739,0,284811730,True,,,tertiary,False,62.624,"LINESTRING (114.1027988 22.5616141, 114.102189 22.5616059)",,
3068097601,3068097606,0,302561420,False,,,unclassified,True,8.413,"LINESTRING (114.1027988 22.5616141, 114.1028215 22.5615414)",,
3068097601,3068386734,0,302589363,False,,,unclassified,False,170.802,"LINESTRING (114.1027988 22.5616141, 114.1027683 22.5631499)",,
3068097606,3068097584,0,284811727,True,,,tertiary,False,116.817,"LINESTRING (114.1028215 22.5615414, 114.103959 22.5615569)",,
3068097606,3068097601,0,302561420,False,,,unclassified,False,8.413,"LINESTRING (114.1028215 22.5615414, 114.1027988 22.5616141)",,
3068385769,2788962642,0,99002501,True,,梅园路,secondary,False,109.973,"LINESTRING (114.1027012 22.5648154, 114.1016304 22.5647965)",,
3068385769,9553523475,0,302589363,False,,,unclassified,False,206.581,"LINESTRING (114.1027012 22.5648154, 114.1026782 22.5666731)",,
3068385769,3068385811,0,302589363,False,,,unclassified,True,9.574,"LINESTRING (114.1027012 22.5648154, 114.1027005 22.5647293)",,
3068385771,3068386754,0,302589361,False,,,unclassified,True,175.708,"LINESTRING (114.1033201 22.5647375, 114.1033771 22.5631582)",,
3068385771,3068097580,0,1050747509,True,,梅园路,secondary,False,58.71,"LINESTRING (114.1033201 22.5647375, 114.1038918 22.5647451)",,
3068385773,3068385822,0,284819541,False,,,tertiary,False,52.889,"LINESTRING (114.1015774 22.5631357, 114.1010624 22.5631282)",,
3068385773,2885232829,0,284819541,False,,,tertiary,True,8.801,"LINESTRING (114.1015774 22.5631357, 114.1016631 22.563137)",,
3068385773,3068385796,0,302589365,True,,梨园路,tertiary,False,171.243,"LINESTRING (114.1015774 22.5631357, 114.1015988 22.5615958)",2,
3068385776,3068386737,0,284819541,False,,,tertiary,False,47.094,"LINESTRING (114.1005823 22.563123, 114.1001237 22.563118)",,
3068385776,3068385822,0,284819541,False,,,tertiary,True,49.302,"LINESTRING (114.1005823 22.563123, 114.1010624 22.5631282)",,
3068385776,3068385807,0,535064407,False,,,unclassified,False,171.095,"LINESTRING (114.1005823 22.563123, 114.1006198 22.5615847)",,
3068385776,3068385783,0,535064407,False,,,unclassified,True,175.688,"LINESTRING (114.1005823 22.563123, 114.100528 22.5647022)",,
3068385783,3068385808,0,284819542,True,,梅园路,secondary,False,49.025,"LINESTRING (114.100528 22.5647022, 114.1010054 22.5647081)",,
3068385783,3068385776,0,535064407,False,,,unclassified,False,175.688,"LINESTRING (114.100528 22.5647022, 114.1005823 22.563123)",,
3068385796,3068385827,0,284811730,True,,,tertiary,False,51.787,"LINESTRING (114.1015988 22.5615958, 114.1010945 22.5615911)",,
3068385796,3068386750,0,302589365,True,,梨园路,tertiary,False,8.622,"LINESTRING (114.1015988 22.5615958, 114.1016015 22.5615183)",2,
3068385801,3068097601,0,284811730,True,,,tertiary,False,62.155,"LINESTRING (114.103404 22.561624, 114.1027988 22.5616141)",,
3068385801,3068386754,0,302589361,False,,,unclassified,False,170.618,"LINESTRING (114.103404 22.561624, 114.1033771 22.5631582)",,
3068385807,3068386745,0,284811730,True,,,tertiary,False,48.195,"LINESTRING (114.1006198 22.5615847, 114.1001505 22.5615783)",,
3068385807,3068385776,0,535064407,False,,,unclassified,True,171.095,"LINESTRING (114.1006198 22.5615847, 114.1005823 22.563123)",,
3068385808,3068386743,0,284819542,True,,梅园路,secondary,False,55.774,"LINESTRING (114.1010054 22.5647081, 114.1015485 22.5647163)",,
3068385808,3068385822,0,302589362,False,,,unclassified,False,175.775,"LINESTRING (114.1010054 22.5647081, 114.1010624 22.5631282)",,
3068385811,3068385769,0,302589363,False,,,unclassified,False,9.574,"LINESTRING (114.1027005 22.5647293, 114.1027012 22.5648154)",,
3068385811,3068386734,0,302589363,False,,,unclassified,True,175.759,"LINESTRING (114.1027005 22.5647293, 114.1027683 22.5631499)",,
3068385811,3068385771,0,1050747509,True,,梅园路,secondary,False,63.629,"LINESTRING (114.1027005 22.5647293, 114.1033201 22.5647375)",,
3068385812,3068385783,0,284819542,True,,梅园路,secondary,False,45.873,"LINESTRING (114.1000813 22.5646966, 114.100528 22.5647022)",,
3068385812,3068386737,0,302589369,False,,,unclassified,False,175.587,"LINESTRING (114.1000813 22.5646966, 114.1001237 22.563118)",,
3068385818,3068386752,0,302589367,False,,,unclassified,True,175.781,"LINESTRING (114.1021909 22.5647226, 114.1022586 22.563143)",,
3068385818,3068385811,0,1050747509,True,,梅园路,secondary,False,52.332,"LINESTRING (114.1021909 22.5647226, 114.1027005 22.5647293)",,
3068385822,3068385776,0,284819541,False,,,tertiary,False,49.302,"LINESTRING (114.1010624 22.5631282, 114.1005823 22.563123)",,
3068385822,3068385773,0,284819541,False,,,tertiary,True,52.889,"LINESTRING (114.1010624 22.5631282, 114.1015774 22.5631357)",,
3068385822,3068385827,0,302589362,False,,,unclassified,False,170.95,"LINESTRING (114.1010624 22.5631282, 114.1010945 22.5615911)",,
3068385822,3068385808,0,302589362,False,,,unclassified,True,175.775,"LINESTRING (114.1010624 22.5631282, 114.1010054 22.5647081)",,
3068385827,3068385807,0,284811730,True,,,tertiary,False,48.75,"LINESTRING (114.1010945 22.5615911, 114.1006198 22.5615847)",,
3068385827,3068385822,0,302589362,False,,,unclassified,True,170.95,"LINESTRING (114.1010945 22.5615911, 114.1010624 22.5631282)",,
3068386734,3068386752,0,284819541,False,,,tertiary,False,52.344,"LINESTRING (114.1027683 22.5631499, 114.1022586 22.563143)",,
3068386734,3068386754,0,284819541,False,,,tertiary,True,62.521,"LINESTRING (114.1027683 22.5631499, 114.1033771 22.5631582)",,
3068386734,3068385811,0,302589363,False,,,unclassified,False,175.759,"LINESTRING (114.1027683 22.5631499, 114.1027005 22.5647293)",,
3068386734,3068097601,0,302589363,False,,,unclassified,True,170.802,"LINESTRING (114.1027683 22.5631499, 114.1027988 22.5616141)",,
3068386737,3068385776,0,284819541,False,,,tertiary,True,47.094,"LINESTRING (114.1001237 22.563118, 114.1005823 22.563123)",,
3068386737,3068386745,0,302589369,False,,,unclassified,False,171.229,"LINESTRING (114.1001237 22.563118, 114.1001505 22.5615783)",,
3068386737,3068385812,0,302589369,False,,,unclassified,True,175.587,"LINESTRING (114.1001237 22.563118, 114.1000813 22.5646966)",,
3068386739,2885151986,0,284811730,True,,,tertiary,False,52.113,"LINESTRING (114.102189 22.5616059, 114.1016816 22.5615966)",,
3068386739,3068386752,0,302589367,False,,,unclassified,False,172.70600000000002,"LINESTRING (114.102189 22.5616059, 114.1021853 22.5617625, 114.1022711 22.5619508, 114.1022586 22.563143)",,
3068386742,3068386743,0,302589365,True,,梨园路,tertiary,False,8.808,"LINESTRING (114.101547 22.5647955, 114.1015485 22.5647163)",2,
3068386743,2885232814,0,284819542,True,,梅园路,secondary,False,8.565,"LINESTRING (114.1015485 22.5647163, 114.1016319 22.5647176)",,
3068386743,3068385773,0,302589365,True,,梨园路,tertiary,False,175.78,"LINESTRING (114.1015485 22.5647163, 114.1015774 22.5631357)",2,
3068386745,3068386737,0,302589369,False,,,unclassified,True,171.229,"LINESTRING (114.1001505 22.5615783, 114.1001237 22.563118)",,
3068386750,2885151974,0,284811727,True,,,tertiary,False,8.441,"LINESTRING (114.1016015 22.5615183, 114.1016837 22.5615193)",,
3068386752,2885232829,0,284819541,False,,,tertiary,False,61.152,"LINESTRING (114.1022586 22.563143, 114.1016631 22.563137)",,
3068386752,3068386734,0,284819541,False,,,tertiary,True,52.344,"LINESTRING (114.1022586 22.563143, 114.1027683 22.5631499)",,
3068386752,3068385818,0,302589367,False,,,unclassified,False,175.781,"LINESTRING (114.1022586 22.563143, 114.1021909 22.5647226)",,
3068386752,3068386739,0,302589367,False,,,unclassified,True,172.70600000000002,"LINESTRING (114.1022586 22.563143, 114.1022711 22.5619508, 114.1021853 22.5617625, 114.102189 22.5616059)",,
3068386754,3068386734,0,284819541,False,,,tertiary,False,62.521,"LINESTRING (114.1033771 22.5631582, 114.1027683 22.5631499)",,
3068386754,3068097577,0,284819541,False,,,tertiary,True,58.136,"LINESTRING (114.1033771 22.5631582, 114.1039432 22.5631659)",,
3068386754,3068385771,0,302589361,False,,,unclassified,False,175.708,"LINESTRING (114.1033771 22.5631582, 114.1033201 22.5647375)",,
3068386754,3068385801,0,302589361,False,,,unclassified,True,170.618,"LINESTRING (114.1033771 22.5631582, 114.103404 22.561624)",,
3068396159,9553523439,0,302589854,False,,,unclassified,True,7.536,"LINESTRING (114.1019285 22.5688297, 114.1018878 22.5688861)",,
3068396159,3068097586,0,274121645,True,,梨园路,tertiary,False,232.034,"LINESTRING (114.1019285 22.5688297, 114.1036307 22.5698549, 114.1036777 22.5698829, 114.1038219 22.5699688)",2,
3068396172,9553523439,0,302589854,False,,,unclassified,False,97.92,"LINESTRING (114.1013583 22.5696185, 114.1018878 22.5688861)",,
3068396172,8264180652,0,302589846,False,,,unclassified,True,229.00199999999998,"LINESTRING (114.1013583 22.5696185, 114.1006721 22.5691732, 114.1005306 22.5690172, 114.1004752 22.5688753, 114.1004737 22.5686932, 114.1005075 22.5680316, 114.1004425 22.5679697)",,
3842643108,7088478169,0,"[758944556, 380977110]",False,,,residential,False,450.16499999999996,"LINESTRING (114.1095702 22.5673913, 114.1094584 22.5666003, 114.1093382 22.5658256, 114.1093296 22.5656274, 114.1093425 22.5655165, 114.1093768 22.5654055, 114.1093811 22.5652866, 114.1093811 22.5651281, 114.1093554 22.5649617, 114.1093168 22.5648428, 114.1091928 22.5646774, 114.107824 22.5648192)",,
3842643108,8109052838,0,870854467,False,,,residential,False,25.689,"LINESTRING (114.1095702 22.5673913, 114.1095977 22.5673942, 114.1096236 22.567403, 114.1096438 22.5674206, 114.109658 22.5674425, 114.1096631 22.5674678, 114.1096589 22.5674932, 114.1096466 22.5675163, 114.1096259 22.5675337, 114.1096009 22.5675452)",,
3842643108,8109052830,0,870854467,False,,,residential,True,14.224,"LINESTRING (114.1095702 22.5673913, 114.1095434 22.567398, 114.1095212 22.5674132, 114.1095035 22.5674329, 114.1094956 22.5674574, 114.1094953 22.567483)",,
3842643112,8109052842,0,380977100,False,,,residential,False,57.158,"LINESTRING (114.1085651 22.5681493, 114.1091187 22.5680955)",,
3842643112,3842643155,0,380977100,False,,,residential,True,49.228,"LINESTRING (114.1085651 22.5681493, 114.1080883 22.5681956)",,
3842643112,3842643293,0,380977106,False,,,residential,False,57.803,"LINESTRING (114.1085651 22.5681493, 114.1086172 22.5686669)",,
3842643112,3842643302,0,380977106,False,,,residential,True,61.203,"LINESTRING (114.1085651 22.5681493, 114.108473 22.5676055)",,
3842643113,3842643125,0,380977097,False,,,residential,False,9.629,"LINESTRING (114.1087925 22.5696806, 114.1087968 22.5697671)",,
3842643113,9201427150,0,380977099,False,,,residential,False,114.432,"LINESTRING (114.1087925 22.5696806, 114.1076781 22.5696916)",,
3842643113,3842643154,0,"[380977097, 380977107]",False,,,residential,"[False, True]",165.512,"LINESTRING (114.1087925 22.5696806, 114.1089708 22.5691331, 114.1099634 22.5691513)",,
3842643125,3842643308,0,380977096,False,,,residential,False,162.841,"LINESTRING (114.1087968 22.5697671, 114.1103827 22.5697593)",,
3842643125,3842643113,0,380977097,False,,,residential,True,9.629,"LINESTRING (114.1087968 22.5697671, 114.1087925 22.5696806)",,
3842643154,3842643113,0,"[380977097, 380977107]",False,,,residential,"[False, True]",165.512,"LINESTRING (114.1099634 22.5691513, 114.1089708 22.5691331, 114.1087925 22.5696806)",,
3842643155,3842643112,0,380977100,False,,,residential,False,49.228,"LINESTRING (114.1080883 22.5681956, 114.1085651 22.5681493)",,
3842643155,9201427134,0,380977100,False,,,residential,True,39.949,"LINESTRING (114.1080883 22.5681956, 114.1077015 22.5682343)",,
3842643155,8110665635,0,870670199,False,,,residential,False,60.334,"LINESTRING (114.1080883 22.5681956, 114.1080419 22.5676547)",,
3842643155,8110665634,0,870670199,False,,,residential,True,59.813,"LINESTRING (114.1080883 22.5681956, 114.1081715 22.568728)",,
3842643267,9201427133,0,219503249,True,,宝岗路,secondary,False,11.765,"LINESTRING (114.1075978 22.5697982, 114.1075993 22.5696924)",,
3842643267,9201427149,0,380977111,False,,,residential,True,8.071,"LINESTRING (114.1075978 22.5697982, 114.1076764 22.5697992)",,
3842643267,3842643304,0,380977111,False,,,residential,False,122.15100000000001,"LINESTRING (114.1075978 22.5697982, 114.1068549 22.569792, 114.1064082 22.5697884)",,
3842643289,8109052841,0,380977100,False,,,residential,False,11.13,"LINESTRING (114.1095672 22.568052, 114.109675 22.5680415)",,
3842643289,8109052842,0,380977100,False,,,residential,True,46.305,"LINESTRING (114.1095672 22.568052, 114.1091187 22.5680955)",,
3842643289,8108998315,0,870476400,False,,,residential,False,120.694,"LINESTRING (114.1095672 22.568052, 114.1095829 22.5683598, 114.109882 22.5685645, 114.1100719 22.5686944, 114.1101617 22.5687009, 114.1102229 22.568661, 114.1102909 22.5686571)",,
3842643293,3842643112,0,380977106,False,,,residential,True,57.803,"LINESTRING (114.1086172 22.5686669, 114.1085651 22.5681493)",,
3842643302,3842643112,0,380977106,False,,,residential,False,61.203,"LINESTRING (114.108473 22.5676055, 114.1085651 22.5681493)",,
3842643302,3842643322,0,870476404,False,,,residential,True,76.901,"LINESTRING (114.108473 22.5676055, 114.1083699 22.5669205)",,
3842643302,8110665635,0,870476405,False,,,residential,True,44.602,"LINESTRING (114.108473 22.5676055, 114.1080419 22.5676547)",,
3842643302,8109052844,0,870848146,False,,,residential,False,58.21,"LINESTRING (114.108473 22.5676055, 114.1090352 22.5675382)",,
3842643304,2885232830,0,957577725,False,,,residential,True,385.07,"LINESTRING (114.1064082 22.5697884, 114.1064388 22.5663255)",,
3842643304,3842643267,0,380977111,False,,,residential,True,122.15100000000001,"LINESTRING (114.1064082 22.5697884, 114.1068549 22.569792, 114.1075978 22.5697982)",,
3842643308,3842643125,0,380977096,False,,,residential,True,162.841,"LINESTRING (114.1103827 22.5697593, 114.1087968 22.5697671)",,
3842643310,2286531671,0,380977103,False,,,residential,True,54.85,"LINESTRING (114.1070594 22.5676367, 114.1075935 22.5676451)",,
3842643322,3842643302,0,870476404,False,,,residential,False,76.901,"LINESTRING (114.1083699 22.5669205, 114.108473 22.5676055)",,
6080174706,6798209384,0,659473356,True,,洪湖路,tertiary,False,90.83500000000001,"LINESTRING (114.1165539 22.5682281, 114.1164206 22.5675451, 114.1163878 22.567426)",,
6798209384,8258853468,0,659473356,True,,洪湖路,tertiary,False,864.002,"LINESTRING (114.1163878 22.567426, 114.1163703 22.5673626, 114.1160765 22.5664666, 114.1156607 22.5651002, 114.1156124 22.5649722, 114.1155627 22.5648907, 114.1154907 22.5648061, 114.1154056 22.5647287, 114.1153241 22.5646661, 114.1152348 22.5646181, 114.1151366 22.5645816, 114.1148253 22.5644955, 114.1146282 22.5644282, 114.1144634 22.5643463, 114.1143527 22.56427, 114.1142551 22.5641741, 114.1141647 22.5640599, 114.1141014 22.563942, 114.1140694 22.5638325, 114.1140378 22.5637237, 114.1140311 22.5636094, 114.1140419 22.563504, 114.1140755 22.5633368, 114.114732 22.5606078)",,
7088478122,2883515650,0,284629282,True,,梅园路,secondary,False,12.952,"LINESTRING (114.1080642 22.5666358, 114.10819 22.5666273)",,
7088478125,2885232813,0,758944548,True,,,secondary_link,False,62.68,"LINESTRING (114.1074122 22.566975, 114.1073193 22.5668278, 114.1072326 22.566737, 114.1071282 22.5666634, 114.1069865 22.5665881)",,
7088478125,2081768536,0,1050747497,True,,宝岗路,secondary,False,33.88,"LINESTRING (114.1074122 22.566975, 114.1073635 22.566806, 114.107326 22.5666809)",,
7088478137,2286531670,0,393911185,True,,宝岗路,secondary,False,81.093,"LINESTRING (114.1075241 22.5669835, 114.1076654 22.5674648, 114.1076912 22.5675804, 114.1077065 22.5676921)",,
7088478144,7088478163,0,758944550,False,,,unclassified,True,31.225,"LINESTRING (114.1084003 22.5620064, 114.1082185 22.5622315)",,
7088478144,7088478148,0,758944552,False,,,unclassified,False,36.103,"LINESTRING (114.1084003 22.5620064, 114.1084486 22.562328)",,
7088478144,7088478146,0,758944552,False,,,unclassified,True,59.339,"LINESTRING (114.1084003 22.5620064, 114.108321 22.5614778)",,
7088478145,7088478146,0,758944551,False,,,unclassified,False,142.887,"LINESTRING (114.1069296 22.5614616, 114.108321 22.5614778)",,
7088478145,2885151987,0,996519933,True,,宝岗路,secondary,False,96.334,"LINESTRING (114.1069296 22.5614616, 114.1068796 22.5621224, 114.1068777 22.5621591, 114.1068691 22.5623261)",,
7088478146,7088478145,0,758944551,False,,,unclassified,True,142.887,"LINESTRING (114.108321 22.5614778, 114.1069296 22.5614616)",,
7088478146,7088478144,0,758944552,False,,,unclassified,False,59.339,"LINESTRING (114.108321 22.5614778, 114.1084003 22.5620064)",,
7088478146,7088478147,0,758944552,False,,,unclassified,True,119.218,"LINESTRING (114.108321 22.5614778, 114.1081616 22.5604158)",,
7088478147,7088478146,0,758944552,False,,,unclassified,False,119.218,"LINESTRING (114.1081616 22.5604158, 114.108321 22.5614778)",,
7088478148,7088478144,0,758944552,False,,,unclassified,True,36.103,"LINESTRING (114.1084486 22.562328, 114.1084003 22.5620064)",,
7088478148,7088478157,0,758944552,False,,,unclassified,False,191.449,"LINESTRING (114.1084486 22.562328, 114.1084459 22.5625509, 114.1085129 22.5630884, 114.1085041 22.5631519, 114.1084797 22.5631988, 114.108439 22.563227, 114.1083862 22.5632382, 114.1083231 22.5632326, 114.1082683 22.563212, 114.1077334 22.5628185)",,
7088478148,7088478163,0,758944553,True,,,unclassified,False,30.306,"LINESTRING (114.1084486 22.562328, 114.1084211 22.5622653, 114.1083919 22.5622373, 114.1083581 22.5622211, 114.1083207 22.5622168, 114.1082693 22.562219, 114.1082185 22.5622315)",,
7088478157,7088478163,0,758944550,False,,,unclassified,False,82.166,"LINESTRING (114.1077334 22.5628185, 114.1077601 22.5627952, 114.1077884 22.5627641, 114.1082185 22.5622315)",,
7088478157,7088478164,0,758944550,False,,,unclassified,True,73.931,"LINESTRING (114.1077334 22.5628185, 114.1076972 22.5628303, 114.1076468 22.562836, 114.1075973 22.5628278, 114.1075477 22.5628033, 114.1071362 22.5625033)",,
7088478157,7088478148,0,758944552,False,,,unclassified,True,191.449,"LINESTRING (114.1077334 22.5628185, 114.1082683 22.563212, 114.1083231 22.5632326, 114.1083862 22.5632382, 114.108439 22.563227, 114.1084797 22.5631988, 114.1085041 22.5631519, 114.1085129 22.5630884, 114.1084459 22.5625509, 114.1084486 22.562328)",,
7088478163,7088478144,0,758944550,False,,,unclassified,False,31.225,"LINESTRING (114.1082185 22.5622315, 114.1084003 22.5620064)",,
7088478163,7088478157,0,758944550,False,,,unclassified,True,82.166,"LINESTRING (114.1082185 22.5622315, 114.1077884 22.5627641, 114.1077601 22.5627952, 114.1077334 22.5628185)",,
7088478164,2885151987,0,758944550,False,,,unclassified,True,33.771,"LINESTRING (114.1071362 22.5625033, 114.1068691 22.5623261)",,
7088478164,7088478157,0,758944550,False,,,unclassified,False,73.93100000000001,"LINESTRING (114.1071362 22.5625033, 114.1075477 22.5628033, 114.1075973 22.5628278, 114.1076468 22.562836, 114.1076972 22.5628303, 114.1077334 22.5628185)",,
7088478164,7088478169,0,758944554,False,,,residential,False,280.403,"LINESTRING (114.1071362 22.5625033, 114.1071775 22.5628343, 114.1074397 22.5629206, 114.107824 22.5648192)",,
7088478167,2883515650,0,758944554,False,,,residential,False,194.093,"LINESTRING (114.1078427 22.5649115, 114.10819 22.5666273)",,
7088478167,7088478169,0,758944554,False,,,residential,True,10.441,"LINESTRING (114.1078427 22.5649115, 114.107824 22.5648192)",,
7088478167,9201427140,0,758944555,False,,,residential,False,85.104,"LINESTRING (114.1078427 22.5649115, 114.1070256 22.5650397)",,
7088478169,7088478167,0,758944554,False,,,residential,False,10.441,"LINESTRING (114.107824 22.5648192, 114.1078427 22.5649115)",,
7088478169,7088478164,0,758944554,False,,,residential,True,280.40299999999996,"LINESTRING (114.107824 22.5648192, 114.1074397 22.5629206, 114.1071775 22.5628343, 114.1071362 22.5625033)",,
7088478169,3842643108,0,"[758944556, 380977110]",False,,,residential,True,450.16499999999996,"LINESTRING (114.107824 22.5648192, 114.1091928 22.5646774, 114.1093168 22.5648428, 114.1093554 22.5649617, 114.1093811 22.5651281, 114.1093811 22.5652866, 114.1093768 22.5654055, 114.1093425 22.5655165, 114.1093296 22.5656274, 114.1093382 22.5658256, 114.1094584 22.5666003, 114.1095702 22.5673913)",,
8108998315,3842643289,0,870476400,False,,,residential,True,120.69400000000002,"LINESTRING (114.1102909 22.5686571, 114.1102229 22.568661, 114.1101617 22.5687009, 114.1100719 22.5686944, 114.109882 22.5685645, 114.1095829 22.5683598, 114.1095672 22.568052)",,
8108998315,8109052818,0,870476401,False,,,residential,False,211.87,"LINESTRING (114.1102909 22.5686571, 114.1103442 22.5690065, 114.1103911 22.569344, 114.1108495 22.5692971, 114.1107362 22.5685177)",,
8108998315,8109052818,1,870476401,False,,,residential,True,55.893,"LINESTRING (114.1102909 22.5686571, 114.1102914 22.5685769, 114.1103323 22.5685467, 114.1107362 22.5685177)",,
8109052818,8108998315,0,870476401,False,,,residential,False,55.893,"LINESTRING (114.1107362 22.5685177, 114.1103323 22.5685467, 114.1102914 22.5685769, 114.1102909 22.5686571)",,
8109052818,8108998315,1,870476401,False,,,residential,True,211.87,"LINESTRING (114.1107362 22.5685177, 114.1108495 22.5692971, 114.1103911 22.569344, 114.1103442 22.5690065, 114.1102909 22.5686571)",,
8109052818,8109052841,0,"[870476402, 380977100]",False,,,residential,True,164.845,"LINESTRING (114.1107362 22.5685177, 114.1106711 22.5683123, 114.1105598 22.5681793, 114.1103518 22.5679252, 114.1102395 22.5678175, 114.110209 22.5677882, 114.1100385 22.5678097, 114.1099229 22.5678833, 114.1098073 22.5680286, 114.109675 22.5680415)",,
8109052830,8109052844,0,870848146,False,,,residential,True,47.64,"LINESTRING (114.1094953 22.567483, 114.1090352 22.5675382)",,
8109052830,3842643108,0,870854467,False,,,residential,False,14.224,"LINESTRING (114.1094953 22.567483, 114.1094956 22.5674574, 114.1095035 22.5674329, 114.1095212 22.5674132, 114.1095434 22.567398, 114.1095702 22.5673913)",,
8109052830,8109052838,0,870854467,False,,,residential,True,14.359,"LINESTRING (114.1094953 22.567483, 114.1095047 22.5675072, 114.1095222 22.5675273, 114.1095455 22.5675416, 114.1095729 22.567547, 114.1096009 22.5675452)",,
8109052838,8109052841,0,870476408,False,,,residential,True,55.708,"LINESTRING (114.1096009 22.5675452, 114.109675 22.5680415)",,
8109052838,8109052830,0,870854467,False,,,residential,False,14.359000000000002,"LINESTRING (114.1096009 22.5675452, 114.1095729 22.567547, 114.1095455 22.5675416, 114.1095222 22.5675273, 114.1095047 22.5675072, 114.1094953 22.567483)",,
8109052838,3842643108,0,870854467,False,,,residential,True,25.688999999999997,"LINESTRING (114.1096009 22.5675452, 114.1096259 22.5675337, 114.1096466 22.5675163, 114.1096589 22.5674932, 114.1096631 22.5674678, 114.109658 22.5674425, 114.1096438 22.5674206, 114.1096236 22.567403, 114.1095977 22.5673942, 114.1095702 22.5673913)",,
8109052841,3842643289,0,380977100,False,,,residential,True,11.13,"LINESTRING (114.109675 22.5680415, 114.1095672 22.568052)",,
8109052841,8109052838,0,870476408,False,,,residential,False,55.708,"LINESTRING (114.109675 22.5680415, 114.1096009 22.5675452)",,
8109052841,8109052818,0,"[870476402, 380977100]",False,,,residential,False,164.845,"LINESTRING (114.109675 22.5680415, 114.1098073 22.5680286, 114.1099229 22.5678833, 114.1100385 22.5678097, 114.110209 22.5677882, 114.1102395 22.5678175, 114.1103518 22.5679252, 114.1105598 22.5681793, 114.1106711 22.5683123, 114.1107362 22.5685177)",,
8109052842,3842643289,0,380977100,False,,,residential,False,46.305,"LINESTRING (114.1091187 22.5680955, 114.1095672 22.568052)",,
8109052842,3842643112,0,380977100,False,,,residential,True,57.158,"LINESTRING (114.1091187 22.5680955, 114.1085651 22.5681493)",,
8109052842,8109052844,0,870476409,False,,,residential,False,62.559,"LINESTRING (114.1091187 22.5680955, 114.1090352 22.5675382)",,
8109052843,8109052844,0,870476409,False,,,residential,True,76.011,"LINESTRING (114.1089639 22.5668578, 114.1090352 22.5675382)",,
8109052844,8109052843,0,870476409,False,,,residential,False,76.011,"LINESTRING (114.1090352 22.5675382, 114.1089639 22.5668578)",,
8109052844,8109052842,0,870476409,False,,,residential,True,62.559,"LINESTRING (114.1090352 22.5675382, 114.1091187 22.5680955)",,
8109052844,8109052830,0,870848146,False,,,residential,False,47.64,"LINESTRING (114.1090352 22.5675382, 114.1094953 22.567483)",,
8109052844,3842643302,0,870848146,False,,,residential,True,58.21,"LINESTRING (114.1090352 22.5675382, 114.108473 22.5676055)",,
8110665634,3842643155,0,870670199,False,,,residential,False,59.813,"LINESTRING (114.1081715 22.568728, 114.1080883 22.5681956)",,
8110665635,3842643302,0,870476405,False,,,residential,False,44.602,"LINESTRING (114.1080419 22.5676547, 114.108473 22.5676055)",,
8110665635,8110665637,0,870476405,False,,,residential,True,9.59,"LINESTRING (114.1080419 22.5676547, 114.1079492 22.5676652)",,
8110665635,3842643155,0,870670199,False,,,residential,True,60.334,"LINESTRING (114.1080419 22.5676547, 114.1080883 22.5681956)",,
8110665636,8110665637,0,870670200,False,,,residential,False,78.577,"LINESTRING (114.1078347 22.5669665, 114.1079492 22.5676652)",,
8110665637,8110665635,0,870476405,False,,,residential,False,9.59,"LINESTRING (114.1079492 22.5676652, 114.1080419 22.5676547)",,
8110665637,2286531670,0,870476405,False,,,residential,True,25.099,"LINESTRING (114.1079492 22.5676652, 114.1077065 22.5676921)",,
8110665637,8110665636,0,870670200,False,,,residential,True,78.577,"LINESTRING (114.1079492 22.5676652, 114.1078347 22.5669665)",,
8264180652,3068396172,0,302589846,False,,,unclassified,False,229.002,"LINESTRING (114.1004425 22.5679697, 114.1005075 22.5680316, 114.1004737 22.5686932, 114.1004752 22.5688753, 114.1005306 22.5690172, 114.1006721 22.5691732, 114.1013583 22.5696185)",,
9199716097,3068068013,0,302558531,False,,洪湖一街,residential,False,13.3,"LINESTRING (114.1191025 22.5614411, 114.1192051 22.5615141)",,
9199716097,3068068012,0,302558531,False,,洪湖一街,residential,True,36.234,"LINESTRING (114.1191025 22.5614411, 114.118823 22.5612422)",,
9201401411,2885151975,0,996519931,True,,宝岗路,secondary,False,427.59,"LINESTRING (114.107164 22.5661411, 114.1068152 22.5649785, 114.1068047 22.5649349, 114.1067709 22.564794, 114.1067532 22.5646287, 114.1067844 22.5624933, 114.1067869 22.5624511, 114.1067933 22.5623452)",,
9201401412,9201401411,0,705918701,True,,,secondary_link,False,56.939,"LINESTRING (114.1067896 22.5664152, 114.1068753 22.56642, 114.1069443 22.5664119, 114.107011 22.5663899, 114.107072 22.5663531, 114.1071144 22.5663068, 114.1071435 22.5662606, 114.1071603 22.5662067, 114.107164 22.5661411)",,
